I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),PH2 (atm),PH2O (atm),PO2 (atm),Power-Thermal (W)
0.1,2.9256482835509496,0.41546669347704696,0.32406402091209663,3.2406402091209663,0.19717074233280188,0.2426831613626925,0.1906263686382979,0.2909359790879034
0.2,2.925646790806467,0.4111825737898891,0.6414448151122271,3.207224075561135,0.1971566919511875,0.24266586776736396,0.1906184358000996,0.588555184887773
0.3,2.9256452979998606,0.4086603223769489,0.9562651543620604,3.1875505145402014,0.19714264156957312,0.24264857417203542,0.1906105029619013,0.8887348456379397
0.4,2.9256438051311253,0.40685941654749286,1.269401379628178,3.1735034490704446,0.19712859118795872,0.24263128057670688,0.19060257012370302,1.1905986203718224
0.5,2.9256423122002557,0.40545376778119174,1.5812696943466478,3.1625393886932955,0.19711454080634436,0.24261398698137834,0.1905946372855047,1.4937303056533524
0.6,2.925640819207247,0.4042981275554153,1.8921152369593437,3.1535253949322395,0.19710049042472996,0.2425966933860498,0.1905867044473064,1.7978847630406565
0.7,2.9256393261520937,0.40331501588483815,2.2020999867312163,3.145857123901738,0.19708644004311557,0.24257939979072127,0.19057877160910808,2.1029000132687834
0.8,2.9256378330347905,0.40245818412291806,2.5113390689270094,3.1391738361587613,0.19707238966150117,0.24256210619539273,0.1905708387709098,2.4086609310729914
0.9,2.9256363398553327,0.40169780094435864,2.819918562629398,3.133242847365998,0.19705833927988675,0.24254481260006414,0.19056290593271147,2.7150814373706025
1.0,2.9256348466137148,0.4010134977296674,3.127905282291406,3.127905282291406,0.19704428889827239,0.2425275190047356,0.1905549730945132,3.0220947177085944
1.1,2.9256333533099315,0.40039074637158584,3.4353526038682074,3.12304782169837,0.197030238516658,0.24251022540940706,0.19054704025631486,3.3296473961317936
1.2,2.9256318599439783,0.3998188198530285,3.7423041538243464,3.118586794853622,0.1970161881350436,0.24249293181407852,0.19053910741811658,3.637695846175654
1.3,2.9256303665158487,0.39928957195896503,4.048796259663906,3.1144586612799277,0.19700213775342923,0.24247563821874998,0.19053117457991825,3.946203740336095
1.4,2.925628873025539,0.3987966705076711,4.354859641943768,3.1106140299598346,0.19698808737181484,0.24245834462342142,0.19052324174171997,4.255140358056232
1.5,2.9256273794730436,0.3983350957610779,4.660520620404612,3.107013746936408,0.19697403699020044,0.24244105102809288,0.19051530890352164,4.564479379595388
1.6,2.9256258858583566,0.3979008010470485,4.9658019970671665,3.1036262481669787,0.19695998660858605,0.24242375743276434,0.19050737606532336,4.874198002932835
1.7,2.9256243921814735,0.3974904764494775,5.270723717720072,3.100425716305925,0.19694593622697168,0.2424064638374358,0.19049944322712503,5.184276282279928
1.8,2.9256228984423887,0.39710138014585966,5.57530337724787,3.0973907651377055,0.19693188584535729,0.24238917024210727,0.19049151038892673,5.494696622752131
1.9,2.925621404641098,0.3967312154072223,5.879556612335034,3.094503480176334,0.1969178354637429,0.24237187664677873,0.19048357755072845,5.805443387664966
2.0,2.9256199107775944,0.39637803918460723,6.183497411279873,3.0917487056399366,0.19690378508212852,0.2423545830514502,0.19047564471253012,6.116502588720127
2.1,2.9256184168518744,0.3960401930220312,6.487138361700871,3.0891135055718433,0.19688973470051413,0.24233728945612165,0.19046771187433184,6.42786163829913
2.2,2.925616922863932,0.39571625005602845,6.790490850961449,3.086586750437022,0.19687568431889974,0.2423199958607931,0.1904597790361335,6.739509149038553
2.3,2.925615428813763,0.39540497380626205,7.093565230084341,3.084158795688844,0.19686163393728537,0.24230270226546458,0.19045184619793523,7.051434769915659
2.4,2.9256139347013606,0.3951052857430328,7.396370949109574,3.081821228795656,0.19684758355567097,0.242285408670136,0.1904439133597369,7.3636290508904265
2.5,2.92561244052672,0.3948162394798439,7.698916669856956,3.0795666679427827,0.19683353317405658,0.24226811507480747,0.19043598052153862,7.676083330143044
2.6,2.925610946289838,0.3945370000305857,8.001210360620279,3.0773886002385686,0.19681948279244216,0.2422508214794789,0.1904280476833403,7.988789639379723
2.7,2.9256094519907068,0.39426682698355087,8.303259376273582,3.0752812504716966,0.19680543241082776,0.24223352788415034,0.190420114845142,8.30174062372642
2.8,2.925607957629323,0.3940050607369576,8.605070526495155,3.0732394737482696,0.1967913820292134,0.2422162342888218,0.19041218200694368,8.614929473504846
2.9,2.9256064632056793,0.3937511111509285,8.906650134234003,3.071258666977242,0.196777331647599,0.24219894069349326,0.1904042491687454,8.928349865765998
3.0,2.925604968719773,0.3935044481240754,9.208004086103365,3.0693346953677887,0.1967632812659846,0.24218164709816473,0.19039631633054707,9.241995913896634
3.1,2.925603474171598,0.39326459371581524,9.509137876048413,3.067463830983359,0.19674923088437024,0.2421643535028362,0.1903883834923488,9.555862123951588
3.2,2.925601979561149,0.3930311155197978,9.810056643374153,3.065642701054423,0.19673518050275585,0.24214705990750765,0.19038045065415046,9.869943356625848
3.3,2.92560048488842,0.3928036210573311,10.110765206015703,3.0638682442471827,0.19672113012114145,0.2421297663121791,0.19037251781595219,10.184234793984297
3.4,2.9255989901534067,0.39258175300801407,10.411268089772532,3.0621376734625096,0.19670707973952706,0.24211247271685057,0.19036458497775385,10.498731910227468
3.5,2.9255974953561044,0.3923651851318938,10.7115695541007,3.0604484440287716,0.1966930293579127,0.24209517912152204,0.19035665213955555,10.8134304458993
3.6,2.925596000496507,0.3921536187662147,11.01167361495531,3.058798226376475,0.1966789789762983,0.2420778855261935,0.19034871930135727,11.128326385044693
3.7,2.9255945055746095,0.3919467798022579,11.311584065093164,3.0571848824576118,0.1966649285946839,0.24206059193086493,0.19034078646315894,11.443415934906838
3.8,2.9255930105904064,0.39174441606542226,11.611304492179116,3.0556064453102936,0.19665087821306954,0.2420432983355364,0.19033285362496066,11.758695507820885
3.9,2.9255915155438936,0.39154629503567906,11.910838294985357,3.0540611012782968,0.19663682783145514,0.24202600474020786,0.19032492078676233,12.074161705014644
4.0,2.925590020435065,0.39135220185667413,12.210188697928235,3.0525471744820587,0.19662277744984075,0.24200871114487932,0.19031698794856405,12.389811302071767
4.1,2.9255885252639158,0.3911619375907009,12.509358764150615,3.0510631132074675,0.19660872706822638,0.24199141754955078,0.19030905511036572,12.705641235849384
4.2,2.9255870300304405,0.39097531768398214,12.808351407327256,3.049607477935061,0.19659467668661199,0.24197412395422224,0.19030112227216744,13.021648592672747
4.3,2.925585534734634,0.3907921706125601,13.107169402345265,3.048178930777969,0.1965806263049976,0.2419568303588937,0.1902931894339691,13.337830597654735
4.4,2.925584039376491,0.39061233668387585,13.405815394990622,3.046776226134232,0.19656657592338317,0.2419395367635651,0.19028525659577084,13.654184605009382
4.5,2.9255825439560064,0.3904356669730377,13.704291910753627,3.045398202389695,0.19655252554176877,0.24192224316823657,0.1902773237575725,13.970708089246376
4.6,2.925581048473175,0.39026202237601376,14.002601362851372,3.0440437745329074,0.1965384751601544,0.24190494957290803,0.19026939091937423,14.287398637148627
4.7,2.9255795529279913,0.39009127276465616,14.300746059552297,3.0427119275643184,0.19652442477854,0.2418876559775795,0.1902614580811759,14.604253940447705
