I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),PH2 (atm),PH2O (atm),PO2 (atm),Power-Thermal (W)
0.1,2.9222991071343256,0.415037311885172,0.3237291032704342,3.237291032704342,0.19717074233280188,0.2426831613626925,0.1906263686382979,0.29127089672956585
0.2,2.9222975471491006,0.41075318357740626,0.6407749663807538,3.203874831903769,0.1971566919511875,0.24266586776736396,0.1906184358000996,0.5892250336192463
0.3,2.9222959870989533,0.4082309235434992,0.9552603610917882,3.184201203639294,0.19714264156957312,0.24264857417203542,0.1906105029619013,0.8897396389082118
0.4,2.9222944269838784,0.4064300090927176,1.2680616283692792,3.1701540709231977,0.19712859118795872,0.24263128057670688,0.19060257012370302,1.191938371630721
0.5,2.922292866803871,0.4050243517047321,1.5795949716484554,3.159189943296911,0.19711454080634436,0.24261398698137834,0.1905946372855047,1.4954050283515448
0.6,2.9222913065589253,0.4038687028569125,1.8901055293703506,3.150175882283918,0.19710049042472996,0.2425966933860498,0.1905867044473064,1.7998944706296494
0.7,2.922289746249035,0.40288558256393325,2.1997552807990757,3.1425075439986796,0.19708644004311557,0.24257939979072127,0.19057877160910808,2.1052447192009245
0.8,2.9222881858741956,0.40202874217925205,2.508659351198533,3.1358241889981664,0.19707238966150117,0.24256210619539273,0.1905708387709098,2.4113406488014673
0.9,2.922286625434402,0.40126835037757275,2.8169038196505607,3.1298931329450674,0.19705833927988675,0.24254481260006414,0.19056290593271147,2.71809618034944
1.0,2.922285064929648,0.40058403853940244,3.124555500607339,3.124555500607339,0.19704428889827239,0.2425275190047356,0.1905549730945132,3.0254444993926612
1.1,2.9222835043599287,0.399961278557483,3.4316677700232043,3.119697972748367,0.197030238516658,0.24251022540940706,0.19054704025631486,3.3333322299767967
1.2,2.9222819437252383,0.3993893434147285,3.7382842543618584,3.115236878634882,0.1970161881350436,0.24249293181407852,0.19053910741811658,3.641715745638142
1.3,2.9222803830255724,0.39886008689610913,4.044441281126547,3.1111086777896513,0.19700213775342923,0.24247563821874998,0.19053117457991825,3.950558718873454
1.4,2.922278822260924,0.39836717681989997,4.350169570873307,3.1072639791952197,0.19698808737181484,0.24245834462342142,0.19052324174171997,4.259830429126692
1.5,2.9222772614312884,0.3979055934480324,4.655495443341979,3.103663628894653,0.19697403699020044,0.24244105102809288,0.19051530890352164,4.569504556658021
1.6,2.922275700536661,0.3974712901083696,4.960441700552454,3.1002760628452832,0.19695998660858605,0.24242375743276434,0.19050737606532336,4.879558299447548
1.7,2.922274139577035,0.39706095688480586,5.265028288292526,3.097075463701486,0.19694593622697168,0.2424064638374358,0.19049944322712503,5.189971711707474
1.8,2.9222725785524064,0.3966718519548363,5.569272801445902,3.0940404452477233,0.19693188584535729,0.24238917024210727,0.19049151038892673,5.500727198554099
1.9,2.9222710174627684,0.39630167858948767,5.873190876696207,3.0911530929980042,0.1969178354637429,0.24237187664677873,0.19048357755072845,5.811809123303792
2.0,2.922269456308117,0.3959484937398024,6.176796502340919,3.0883982511704593,0.19690378508212852,0.2423545830514502,0.19047564471253012,6.123203497659082
2.1,2.9222678950884458,0.39561063894979676,6.480102265997671,3.0857629838084146,0.19688973470051413,0.24233728945612165,0.19046771187433184,6.43489773400233
2.2,2.922266333803749,0.3952866873560049,6.783119555029046,3.083236161376839,0.19687568431889974,0.2423199958607931,0.1904597790361335,6.746880444970956
2.3,2.9222647724540223,0.39497540247809015,7.085858720456938,3.0808081393291036,0.19686163393728537,0.24230270226546458,0.19045184619793523,7.059141279543062
2.4,2.9222632110392595,0.39467570578635314,7.3883292123205315,3.078470505133555,0.19684758355567097,0.242285408670136,0.1904439133597369,7.371670787679469
2.5,2.9222616495594558,0.3943866508942972,7.690539692438795,3.0762158769755183,0.19683353317405658,0.24226811507480747,0.19043598052153862,7.684460307561205
2.6,2.922260088014605,0.39410740281581225,7.992498129104673,3.074037741963336,0.19681948279244216,0.2422508214794789,0.1904280476833403,7.997501870895328
2.7,2.9222585264047023,0.39383722113919123,8.294211877191369,3.071930324885692,0.19680543241082776,0.24223352788415034,0.190420114845142,8.310788122808633
2.8,2.9222569647297423,0.3935754462626524,8.59568774637633,3.069888480848689,0.1967913820292134,0.2422162342888218,0.19041218200694368,8.624312253623671
2.9,2.922255402989719,0.39332148804631817,8.896932059607717,3.067907606761282,0.196777331647599,0.24219894069349326,0.1904042491687454,8.938067940392283
3.0,2.9222538411846277,0.39307481638880043,9.19795070349793,3.0659835678326433,0.1967632812659846,0.24218164709816473,0.19039631633054707,9.252049296502072
3.1,2.922252279314463,0.39283495334951585,9.498749171991294,3.064112636126224,0.19674923088437024,0.2421643535028362,0.1903883834923488,9.566250828008707
3.2,2.9222507173792183,0.39260146652211436,9.799332604391976,3.062291438872492,0.19673518050275585,0.24214705990750765,0.19038045065415046,9.880667395608027
3.3,2.922249155378889,0.3923739634279041,10.099705818634252,3.060516914737652,0.19672113012114145,0.2421297663121791,0.19037251781595219,10.19529418136575
3.4,2.922247593313471,0.3921520867464838,10.39987334051675,3.0587862766225737,0.19670707973952706,0.24211247271685057,0.19036458497775385,10.51012665948325
3.5,2.9222460311829557,0.3919355102379003,10.69983942949468,3.057096979855623,0.1966930293579127,0.24209517912152204,0.19035665213955555,10.825160570505322
3.6,2.9222444689873406,0.39172393523939847,10.99960810152231,3.0554466948673085,0.1966789789762983,0.2420778855261935,0.19034871930135727,11.140391898477692
3.7,2.922242906726619,0.3915170876422591,11.2991831493556,3.053833283609621,0.1966649285946839,0.24206059193086493,0.19034078646315894,11.455816850644403
3.8,2.9222413444007858,0.3913147152718811,11.598568160658557,3.052254779120673,0.19665087821306954,0.2420432983355364,0.19033285362496066,11.771431839341444
3.9,2.922239782009835,0.39111658560823565,11.897766534202528,3.050709367744238,0.19663682783145514,0.24202600474020786,0.19032492078676233,12.087233465797473
4.0,2.9222382195537615,0.39092248379496863,12.196781494403021,3.0491953736007553,0.19662277744984075,0.24200871114487932,0.19031698794856405,12.40321850559698
4.1,2.92223665703256,0.39073221089437327,12.495616104402057,3.047711244976112,0.19660872706822638,0.24199141754955078,0.19030905511036572,12.719383895597941
4.2,2.922235094446226,0.39054558235267256,12.794273277873556,3.0462555423508464,0.19659467668661199,0.24197412395422224,0.19030112227216744,13.035726722126448
4.3,2.9222335317947525,0.39036242664590864,13.092755789703777,3.0448269278380877,0.1965806263049976,0.2419568303588937,0.1902931894339691,13.352244210296224
4.4,2.9222319690781347,0.39018258408152245,13.391066285677853,3.0434241558358757,0.19656657592338317,0.2419395367635651,0.19028525659577084,13.668933714322149
4.5,2.9222304062963667,0.39000590573462246,13.689207291285248,3.042046064730055,0.19655252554176877,0.24192224316823657,0.1902773237575725,13.985792708714754
4.6,2.922228843449444,0.3898322525011764,13.987181219742212,3.0406915695091765,0.1965384751601544,0.24190494957290803,0.19026939091937423,14.30281878025779
4.7,2.922227280537361,0.38966149425303687,14.284990379316334,3.039359655173688,0.19652442477854,0.2418876559775795,0.1902614580811759,14.62000962068367
4.8,2.9222257175601114,0.38949350908193053,14.582636980027479,3.038049370839058,0.19651037439692562,0.24187036238225096,0.19025352524297762,14.937363019972523
4.9,2.92222415451769,0.3893281826214054,14.880123139790117,3.0367598244469622,0.19649632401531125,0.24185306878692242,0.19024559240477928,15.254876860209889
5.0,2.9222225914100926,0.38916540743728284,15.177450890054033,3.0354901780108063,0.19648227363369686,0.24183577519159385,0.190237659566581,15.572549109945971
5.1,2.9222210282373124,0.38900508247847276,15.474622180993647,3.034239643332088,0.19646822325208246,0.24181848159626532,0.19022972672838268,15.890377819006352
5.2,2.9222194649993445,0.38884711258111876,15.771638886290177,3.0330074781327263,0.1964541728704681,0.24180118800093678,0.19022179389018437,16.208361113709827
5.3,2.922217901696183,0.3886914080199762,16.06850280754582,3.0317929825558148,0.1964401224888537,0.24178389440560824,0.1902138610519861,16.526497192454183
5.4,2.9222163383278232,0.3885378841017262,16.36521567836471,3.0305954959934644,0.1964260721072393,0.2417666008102797,0.19020592821378776,16.844784321635295
5.5,2.9222147748942593,0.3883864607956052,16.661779168131464,3.0294143942057206,0.1964120217256249,0.24174930721495116,0.19019799537558948,17.16322083186854
5.6,2.9222132113954857,0.38823706239731853,16.95819488551487,3.0282490866990845,0.19639797134401055,0.24173201361962263,0.19019006253739115,17.481805114485127
5.7,2.9222116478314977,0.3880896172226997,17.25446438172123,3.027099014337058,0.19638392096239615,0.2417147200242941,0.19018212969919288,17.800535618278772
5.8,2.9222100842022884,0.38794405732801307,17.55058915351931,3.0259636471585023,0.19636987058078176,0.24169742642896555,0.19017419686099454,18.119410846480687
5.9,2.9222085205078536,0.3878003182541659,17.846570646056716,3.024842482382494,0.1963558201991674,0.24168013283363698,0.19016626402279627,18.438429353943288
6.0,2.922206956748188,0.38765833879241723,18.142410255485128,3.0237350425808547,0.196341769817553,0.24166283923830845,0.19015833118459793,18.757589744514874
6.1,2.922205392923285,0.38751806076945416,18.43810933141063,3.0226408740017425,0.19632771943593857,0.24164554564297988,0.19015039834639966,19.07689066858937
6.2,2.9222038290331396,0.38737942884994253,18.733669179183224,3.021559545029552,0.19631366905432418,0.24162825204765134,0.19014246550820132,19.39633082081678
6.3,2.922202265077747,0.3872423903548769,19.029091062038653,3.02049064476804,0.19629961867270979,0.24161095845232278,0.19013453267000305,19.71590893796135
6.4,2.9222007010571014,0.3871068950942342,19.324376203104173,3.0194337817350267,0.19628556829109542,0.24159366485699424,0.19012659983180472,20.035623796895834
6.5,2.922199136971197,0.3869728952126025,19.619525787278945,3.0183885826582992,0.19627151790948102,0.2415763712616657,0.19011866699360644,20.355474212721056
6.6,2.922197572820029,0.3868403450465952,19.91454096299872,3.017354691363443,0.19625746752786663,0.24155907766633716,0.1901107341554081,20.67545903700128
6.7,2.922196008603591,0.38670920099298733,20.20942284389352,3.0163317677453017,0.19624341714625226,0.24154178407100863,0.19010280131720983,20.99557715610648
6.8,2.922194444321879,0.3865794213866196,20.504172510346304,3.015319486815633,0.19622936676463787,0.2415244904756801,0.19009486847901153,21.315827489653696
6.9,2.9221928799748857,0.3864509663872168,20.798791010960013,3.0143175378202915,0.19621531638302347,0.24150719688035155,0.19008693564081322,21.636208989039993
7.0,2.9221913155626074,0.38632379787434945,21.09327936393948,3.013325623419926,0.1962012660014091,0.241489903285023,0.19007900280261492,21.95672063606052
7.1,2.9221897510850376,0.3861978793498449,21.38763855839441,3.0123434589287905,0.1961872156197947,0.24147260968969447,0.19007106996441658,22.27736144160559
7.2,2.9221881865421713,0.3860731758470245,21.6818695555689,3.0113707716067912,0.19617316523818032,0.2414553160943659,0.1900631371262183,22.598130444431106
7.3,2.9221866219340025,0.38594965384620006,21.97597329000263,3.0104073000003604,0.19615911485656592,0.24143802249903737,0.19005520428801997,22.91902670999737
7.4,2.9221850572605264,0.3858272811959204,22.269950670628532,3.0094527933281796,0.19614506447495156,0.24142072890370883,0.1900472714498217,23.240049329371473
7.5,2.922183492521737,0.38570602703950313,22.563802581810933,3.0085070109081244,0.19613101409333716,0.2414034353083803,0.19003933861162337,23.56119741818907
7.6,2.922181927717629,0.38558586174643167,22.85752988432847,3.0075697216221675,0.19611696371172277,0.24138614171305176,0.1900314057734251,23.882470115671527
7.7,2.9221803628481977,0.38546675684823883,23.15113341630523,3.0066407034162634,0.1961029133301084,0.24136884811772322,0.19002347293522676,24.203866583694776
7.8,2.922178797913437,0.38534868497852454,23.444613994093434,3.0057197428324915,0.19608886294849398,0.24135155452239462,0.19001554009702848,24.52538600590657
7.9,2.922177232913341,0.3852316198167959,23.737972413110963,3.004806634571008,0.19607481256687959,0.24133426092706609,0.19000760725883015,24.84702758688904
8.0,2.922175667847905,0.3851155360358398,24.031209448636407,3.003901181079551,0.1960607621852652,0.24131696733173755,0.18999967442063187,25.168790551363596
8.1,2.9221741027171233,0.3850004092523638,24.324325856564343,3.0030031921684377,0.1960467118036508,0.241299673736409,0.18999174158243354,25.490674143435655
8.2,2.92217253752099,0.38488621598066575,24.617322374123383,3.002112484649193,0.19603266142203643,0.24128238014108047,0.18998380874423526,25.812677625876617
8.3,2.922170972259501,0.384772933589112,24.910199720559117,3.001228881995074,0.19601861104042204,0.24126508654575193,0.18997587590603693,26.13480027944089
8.4,2.9221694069326487,0.38466054025922053,25.20295859778413,3.00035221402192,0.19600456065880764,0.2412477929504234,0.18996794306783865,26.457041402215875
8.5,2.9221678415404293,0.3845490149471671,25.495599690997178,2.9994823165879034,0.19599051027719328,0.24123049935509483,0.18996001022964035,26.779400309002824
8.6,2.9221662760828373,0.3844383373475415,25.788123669273084,2.998619031310824,0.19597645989557888,0.2412132057597663,0.18995207739144204,27.101876330726917
8.7,2.9221647105598665,0.38432848785919915,26.080531186125256,2.9977622053017536,0.1959624095139645,0.24119591216443775,0.18994414455324374,27.424468813874743
8.8,2.9221631449715115,0.3842194475530646,26.37282288004236,2.996911690913904,0.19594835913235012,0.24117861856910922,0.1899362117150454,27.747177119957648
8.9,2.9221615793177675,0.38411119814175376,26.66499937500055,2.9960673455056797,0.19593430875073573,0.24116132497378068,0.18992827887684713,28.070000624999455
9.0,2.922160013598628,0.3840037219508932,26.957061280952708,2.9952290312169674,0.19592025836912133,0.24114403137845214,0.1899203460386488,28.392938719047297
9.1,2.9221584478140885,0.383897001892025,27.249009194295937,2.9943966147577954,0.19590620798750694,0.2411267377831236,0.18991241320045052,28.715990805704063
9.2,2.922156881964143,0.38379102143699056,27.540843698318444,2.9935699672085265,0.19589215760589257,0.24110944418779506,0.1899044803622522,29.039156301681558
9.3,2.9221553160487868,0.3836857645937016,27.832565363627115,2.992748963830872,0.19587810722427818,0.24109215059246653,0.1898965475240539,29.362434636372893
