I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),PH2 (atm),PH2O (atm),PO2 (atm),Power-Thermal (W)
0.1,2.9211827149954512,0.4148941846878804,0.3236174640565468,3.236174640565468,0.19717074233280188,0.2426831613626925,0.1906263686382979,0.29138253594345326
0.2,2.9211811325966455,0.41061005350657864,0.6405516834702628,3.2027584173513137,0.1971566919511875,0.24266586776736396,0.1906184358000996,0.5894483165297374
0.3,2.9211795501319844,0.408087790599016,0.9549254300016975,3.183084766672325,0.19714264156957312,0.24264857417203542,0.1906105029619013,0.8900745699983025
0.4,2.921177967601463,0.4062868732744593,1.267615044616313,3.1690376115407823,0.19712859118795872,0.24263128057670688,0.19060257012370302,1.1923849553836872
0.5,2.921176385005076,0.40488121301257896,1.5790367307490578,3.1580734614981156,0.19711454080634436,0.24261398698137834,0.1905946372855047,1.4959632692509424
0.6,2.9211748023428177,0.4037255612907449,1.889435626840686,3.14905937806781,0.19710049042472996,0.2425966933860498,0.1905867044473064,1.800564373159314
0.7,2.9211732196146816,0.40274243812363153,2.198973712155028,3.141391017364326,0.19708644004311557,0.24257939979072127,0.19057877160910808,2.106026287844972
0.8,2.921171636820664,0.4018855948646967,2.507766111955708,3.1347076399446347,0.19707238966150117,0.24256210619539273,0.1905708387709098,2.412233888044293
0.9,2.921170053960758,0.401125200188644,2.815898905324281,3.1287765614714234,0.19705833927988675,0.24254481260006414,0.19056290593271147,2.7191010946757195
1.0,2.921168471034959,0.4004408854759808,3.12343890671265,3.12343890671265,0.19704428889827239,0.2425275190047356,0.1905549730945132,3.0265610932873503
1.1,2.921166888043261,0.3998181226194486,3.43043949207487,3.1185813564316995,0.197030238516658,0.24251022540940706,0.19054704025631486,3.334560507925131
1.2,2.9211653049856583,0.3992461846019618,3.7369442878743624,3.114120239895302,0.1970161881350436,0.24249293181407852,0.19053910741811658,3.643055712125638
1.3,2.921163721862146,0.3987169252084904,4.042989621614092,3.109992016626225,0.19700213775342923,0.24247563821874998,0.19053117457991825,3.9520103783859084
1.4,2.921162138672719,0.3982240122573095,4.34860621384982,3.1061472956070144,0.19698808737181484,0.24245834462342142,0.19052324174171997,4.26139378615018
1.5,2.9211605554173703,0.3977624260103506,4.653820384321103,3.1025469228807347,0.19697403699020044,0.24244105102809288,0.19051530890352164,4.571179615678899
1.6,2.9211589720960958,0.39732811979547666,4.958654935047549,3.099159334404718,0.19695998660858605,0.24242375743276434,0.19050737606532336,4.881345064952452
1.7,2.921157388708889,0.39691778369658204,5.263129811816678,3.09595871283334,0.19694593622697168,0.2424064638374358,0.19049944322712503,5.191870188183323
1.8,2.921155805255746,0.39652867589116186,5.567262609511913,3.0929236719510627,0.19693188584535729,0.24238917024210727,0.19049151038892673,5.502737390488088
