I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),Nernst Gain (V),Ohmic Loss (V),PH2 (atm),PH2O (atm),PO2 (atm),Power-Thermal (W)
2.5,0.7305919769105921,0.3936084827959871,1.8228992859489153,0.7291597143795661,0.006770862468974005,0.008203125,3.842062685403038e-06,4.6104752224836454e-05,3.0419725052622862e-06,1.252100714051085
2.6,0.7303021583568752,0.3934313572899142,1.8949621323868717,0.728831589379566,0.007060681022690883,0.00853125,3.99574519281916e-06,4.7948942313829914e-05,3.163651405472778e-06,1.3030378676131282
2.7,0.7300232789996834,0.3932542317838414,1.9669593538248284,0.728503464379566,0.00733956037988264,0.008859375000000001,4.149427700235281e-06,4.979313240282338e-05,3.2853303056832695e-06,1.3540406461751717
2.8,0.7297545429878088,0.39307710627776854,2.038890950262785,0.7281753393795661,0.007608296391757303,0.0091875,4.303110207651402e-06,5.163732249181683e-05,3.40700920589376e-06,1.4051090497372147
2.9,0.7294952382802179,0.39289998077169563,2.110756921700742,0.7278472143795661,0.007867601099348217,0.009515625,4.456792715067523e-06,5.348151258081029e-05,3.528688106104252e-06,1.4562430782992581
3.0,0.729244725276107,0.3927228552656228,2.182557268138699,0.7275190893795662,0.008118114103459211,0.00984375,4.610475222483646e-06,5.5325702669803754e-05,3.6503670063147437e-06,1.5074427318613013
3.1,0.7290024273099773,0.3925457297595499,2.254291989576655,0.7271909643795661,0.008360412069588794,0.010171875,4.764157729899767e-06,5.716989275879721e-05,3.772045906525235e-06,1.558708010423345
3.2,0.7287678226562586,0.39236860425347697,2.3259610860146114,0.7268628393795661,0.008595016723307472,0.0105,4.917840237315888e-06,5.901408284779067e-05,3.893724806735726e-06,1.6100389139853886
3.3,0.7285404377646221,0.3921914787474041,2.3975645574525677,0.7265347143795661,0.008822401614944046,0.010828125,5.071522744732009e-06,6.0858272936784114e-05,4.015403706946217e-06,1.6614354425474318
3.4,0.7283198415054365,0.3920143532413312,2.4691024038905245,0.7262065893795661,0.009042997874129608,0.01115625,5.225205252148131e-06,6.270246302577759e-05,4.1370826071567094e-06,1.7128975961094752
3.5,0.7281056402495953,0.39183722773525836,2.5405746253284818,0.7258784643795662,0.009257199129970818,0.011484375,5.378887759564253e-06,6.454665311477103e-05,4.258761507367201e-06,1.7644253746715184
3.6,0.7278974736416217,0.3916601022291855,2.611981221766438,0.7255503393795661,0.009465365737944414,0.0118125,5.532570266980374e-06,6.63908432037645e-05,4.380440407577692e-06,1.816018778233562
3.7,0.7276950109520349,0.3914829767231126,2.6833221932043947,0.7252222143795661,0.009667828427531208,0.012140625,5.686252774396496e-06,6.823503329275795e-05,4.502119307788184e-06,1.8676778067956052
3.8,0.727497947916253,0.3913058512170398,2.754597539642351,0.7248940893795661,0.009864891463313097,0.012468749999999999,5.839935281812617e-06,7.007922338175141e-05,4.623798207998675e-06,1.9194024603576485
3.9,0.7273060039841766,0.39112872571096685,2.8258072610803078,0.7245659643795661,0.0100568353953896,0.012796875,5.993617789228739e-06,7.192341347074487e-05,4.745477108209166e-06,1.9711927389196922
4.0,0.7271189199180451,0.39095160020489395,2.8969513575182644,0.7242378393795661,0.010243919461520985,0.013125,6.14730029664486e-06,7.376760355973833e-05,4.867156008419658e-06,2.0230486424817355
4.1,0.7269364556869522,0.3907744746988212,2.968029828956221,0.7239097143795662,0.010426383692613986,0.013453124999999998,6.3009828040609815e-06,7.561179364873178e-05,4.988834908630149e-06,2.0749701710437782
4.2,0.7267583886151101,0.3905973491927483,3.039042675394178,0.7235815893795662,0.010604450764456022,0.01378125,6.4546653114771034e-06,7.745598373772524e-05,5.110513808840641e-06,2.126957324605822
4.3,0.7265845117480321,0.3904202236866754,3.1099898968321344,0.7232534643795662,0.010778327631534117,0.014109374999999999,6.6083478188932245e-06,7.93001738267187e-05,5.232192709051132e-06,2.1790101031678653
4.4,0.7264146324065603,0.39024309818060254,3.180871493270091,0.7229253393795662,0.01094820697300582,0.0144375,6.762030326309347e-06,8.114436391571217e-05,5.353871609261624e-06,2.231128506729909
4.5,0.7262485709034082,0.39006597267452964,3.2516874647080476,0.7225972143795661,0.011114268476157927,0.014765625,6.915712833725468e-06,8.298855400470562e-05,5.4755505094721155e-06,2.283312535291952
4.6,0.7260861594007764,0.38988884716845673,3.3224378111460036,0.722269089379566,0.011276679978789686,0.015093749999999998,7.0693953411415896e-06,8.483274409369908e-05,5.597229409682607e-06,2.335562188853996
4.7,0.725927240890837,0.3897117216623839,3.393122532583961,0.7219409643795661,0.011435598488729035,0.015421875,7.223077848557711e-06,8.667693418269253e-05,5.718908309893099e-06,2.3878774674160392
4.8,0.72577166828356,0.38953459615631103,3.463741629021918,0.7216128393795662,0.01159117109600619,0.01575,7.376760355973833e-06,8.852112427168599e-05,5.840587210103589e-06,2.440258370978082
4.9,0.7256193035885985,0.3893574706502381,3.534295100459874,0.7212847143795661,0.01174353579096763,0.016078125000000002,7.530442863389955e-06,9.036531436067946e-05,5.962266110314081e-06,2.492704899540126
5.0,0.7254700171798316,0.3891803451441652,3.6047829468978305,0.7209565893795661,0.011892822199734497,0.01640625,7.684125370806076e-06,9.220950444967291e-05,6.0839450105245725e-06,2.5452170531021694
5.1,0.7253236871327378,0.38900321963809237,3.6752051683357867,0.7206284643795661,0.012039152246828326,0.016734375,7.837807878222197e-06,9.405369453866637e-05,6.205623910735064e-06,2.597794831664213
5.2,0.7251801986261148,0.3888260941320196,3.7455617647737443,0.7203003393795662,0.012182640753451376,0.0170625,7.99149038563832e-06,9.589788462765983e-05,6.327302810945556e-06,2.650438235226256
5.3,0.7250394434007891,0.38864896862594667,3.8158527362117005,0.7199722143795662,0.01232339597877705,0.017390625,8.145172893054439e-06,9.774207471665327e-05,6.448981711156047e-06,2.703147263788299
5.4,0.724901319268923,0.3884718431198738,3.8860780826496573,0.7196440893795661,0.012461520110643134,0.017718750000000002,8.298855400470562e-06,9.958626480564676e-05,6.570660611366539e-06,2.755921917350343
5.5,0.7247657296683467,0.3882947176138008,3.956237804087613,0.719315964379566,0.012597109711219334,0.018046875,8.452537907886683e-06,0.0001014304548946402,6.6923395115770295e-06,2.808762195912387
5.6,0.7246325832570484,0.38811759210772806,4.02633190052557,0.7189878393795662,0.012730256122517797,0.018375,8.606220415302804e-06,0.00010327464498363366,6.81401841178752e-06,2.861668099474429
5.7,0.7245017935435543,0.38794046660165515,4.096360371963527,0.7186597143795661,0.012861045836011817,0.018703125,8.759902922718927e-06,0.00010511883507262713,6.935697311998013e-06,2.9146396280364733
5.8,0.7243732785494574,0.38776334109558225,4.166323218401483,0.7183315893795661,0.01298956083010871,0.01903125,8.913585430135046e-06,0.00010696302516162058,7.057376212208504e-06,2.9676767815985166
5.9,0.7242469605007916,0.3875862155895094,4.23622043983944,0.7180034643795661,0.013115878878774469,0.019359375,9.067267937551169e-06,0.00010880721525061405,7.179055112418996e-06,3.0207795601605603
6.0,0.7241227655453464,0.3874090900834365,4.306052036277396,0.7176753393795661,0.013240073834219702,0.0196875,9.220950444967292e-06,0.00011065140533960751,7.300734012629487e-06,3.0739479637226035
6.1,0.7240006234933464,0.38723196457736364,4.3758180077153535,0.7173472143795662,0.01336221588621981,0.020015625,9.374632952383411e-06,0.00011249559542860094,7.4224129128399786e-06,3.127181992284646
6.2,0.7238804675792169,0.38705483907129085,4.44551835415331,0.7170190893795662,0.013482371800349287,0.02034375,9.528315459799534e-06,0.00011433978551759442,7.54409181305047e-06,3.18048164584669
6.3,0.7237622342424114,0.3868777135652179,4.515153075591266,0.7166909643795661,0.013600605137154739,0.020671875,9.681997967215655e-06,0.00011618397560658786,7.665770713260961e-06,3.233846924408733
6.4,0.7236458629254982,0.386700588059145,4.584722172029223,0.7163628393795661,0.013716976454067966,0.021,9.835680474631776e-06,0.00011802816569558134,7.787449613471452e-06,3.287277827970777
6.5,0.7235312958879012,0.3865234625530722,4.654225643467179,0.7160347143795661,0.013831543491664888,0.021328125,9.989362982047899e-06,0.0001198723557845748,7.909128513681943e-06,3.3407743565328203
6.6,0.7234184780338616,0.3863463370469993,4.723663489905136,0.7157065893795661,0.013944361345704537,0.02165625,1.0143045489464018e-05,0.00012171654587356823,8.030807413892435e-06,3.3943365100948633
6.7,0.7233073567533349,0.3861692115409264,4.793035711343093,0.7153784643795661,0.014055482626231236,0.021984375,1.0296727996880141e-05,0.00012356073596256172,8.152486314102928e-06,3.447964288656907
6.8,0.723197881774676,0.3859920860348535,4.8623423077810495,0.7150503393795661,0.0141649576048901,0.0223125,1.0450410504296262e-05,0.00012540492605155518,8.274165214313419e-06,3.5016576922189504
6.9,0.7230900050280777,0.38581496052878067,4.931583279219007,0.7147222143795662,0.014272834351488404,0.022640625,1.0604093011712385e-05,0.00012724911614054864,8.39584411452391e-06,3.5554167207809932
7.0,0.7229836805188348,0.38563783502270776,5.000758625656962,0.714394089379566,0.014379158860731309,0.02296875,1.0757775519128506e-05,0.00012909330622954207,8.517523014734401e-06,3.6092413743430374
7.1,0.7228788642095978,0.3854607095166349,5.0698683470949195,0.7140659643795662,0.014483975169968325,0.023296874999999998,1.0911458026544627e-05,0.00013093749631853553,8.639201914944893e-06,3.66313165290508
7.2,0.7227755139108613,0.385283584010562,5.138912443532877,0.7137378393795661,0.014587325468704906,0.023625,1.1065140533960749e-05,0.000132781686407529,8.760880815155384e-06,3.7170875564671237
7.3,0.7226735891790054,0.38510645850448916,5.207890914970832,0.7134097143795661,0.014689250200560788,0.023953125,1.121882304137687e-05,0.00013462587649652245,8.882559715365875e-06,3.771109085029167
7.4,0.7225730512212745,0.38492933299841625,5.2768037614087895,0.7130815893795661,0.0147897881582917,0.02428125,1.1372505548792992e-05,0.0001364700665855159,9.004238615576368e-06,3.825196238591211
7.5,0.7224738628071329,0.3847522074923434,5.345650982846745,0.7127534643795661,0.014888976572433214,0.024609375,1.1526188056209114e-05,0.00013831425667450937,9.125917515786859e-06,3.8793490171532543
7.6,0.7223759881854925,0.3845750819862705,5.414432579284702,0.7124253393795661,0.014986851194073588,0.024937499999999998,1.1679870563625235e-05,0.00014015844676350283,9.24759641599735e-06,3.9335674207152973
7.7,0.72227939300735,0.3843979564801977,5.483148550722659,0.7120972143795662,0.015083446372216145,0.025265625,1.1833553071041356e-05,0.0001420026368524963,9.369275316207842e-06,3.9878514492773403
7.8,0.7221840442534161,0.38422083097412485,5.551798897160616,0.7117690893795662,0.015178795126150094,0.02559375,1.1987235578457479e-05,0.00014384682694148975,9.490954216418333e-06,4.042201102839384
7.9,0.7220899101663547,0.38404370546805183,5.620383618598572,0.711440964379566,0.015272929213211382,0.025921875,1.21409180858736e-05,0.0001456910170304832,9.612633116628824e-06,4.096616381401428
8.0,0.7219969601872847,0.38386657996197904,5.688902715036529,0.7111128393795662,0.015365879192281476,0.02625,1.229460059328972e-05,0.00014753520711947667,9.734312016839315e-06,4.151097284963471
8.1,0.7219051648962242,0.3836894544559062,5.757356186474485,0.7107847143795661,0.01545767448334185,0.026578124999999998,1.2448283100705842e-05,0.00014937939720847013,9.855990917049807e-06,4.205643813525514
8.2,0.7218144959561916,0.3835123289498333,5.825744032912442,0.7104565893795661,0.015548343423374479,0.026906249999999996,1.2601965608121963e-05,0.00015122358729746356,9.977669817260298e-06,4.2602559670875575
8.3,0.7217249260606919,0.38333520344376043,5.894066254350399,0.7101284643795661,0.01563791331887423,0.027234375,1.2755648115538087e-05,0.00015306777738645705,1.0099348717470792e-05,4.3149337456496015
8.4,0.7216364288843496,0.3831580779376876,5.9623228507883566,0.7098003393795662,0.015726410495216513,0.0275625,1.2909330622954207e-05,0.00015491196747545048,1.0221027617681282e-05,4.369677149211644
8.5,0.7215489790364625,0.3829809524316147,6.030513822226313,0.7094722143795662,0.015813860343103614,0.027890625,1.3063013130370328e-05,0.00015675615756444394,1.0342706517891773e-05,4.424486177773687
8.6,0.7214625520172715,0.38280382692554177,6.098639168664268,0.7091440893795661,0.015900287362294607,0.028218749999999997,1.3216695637786449e-05,0.0001586003476534374,1.0464385418102264e-05,4.479360831335732
8.7,0.7213771241767587,0.3826267014194689,6.166698890102225,0.7088159643795662,0.015985715202807428,0.028546874999999996,1.3370378145202572e-05,0.00016044453774243084,1.0586064318312756e-05,4.534301109897774
8.8,0.7212926726757998,0.382449575913396,6.234692986540182,0.708487839379566,0.016070166703766313,0.028875,1.3524060652618695e-05,0.00016228872783142435,1.0707743218523249e-05,4.589307013459819
8.9,0.7212091754495118,0.3822724504073232,6.302621457978139,0.7081597143795662,0.01615366393005438,0.029203125,1.3677743160034814e-05,0.0001641329179204178,1.082942211873374e-05,4.644378542021861
9.0,0.7211266111726478,0.38209532490125026,6.370484304416095,0.7078315893795661,0.016236228206918422,0.02953125,1.3831425667450935e-05,0.00016597710800941124,1.0951101018944231e-05,4.699515695583905
9.1,0.7210449592269044,0.38191819939517746,6.438281525854052,0.7075034643795661,0.0163178801526617,0.029859374999999997,1.3985108174867056e-05,0.0001678212980984047,1.1072779919154722e-05,4.754718474145948
9.2,0.720964199670016,0.3817410738891046,6.506013122292009,0.7071753393795662,0.01639863970955018,0.030187499999999996,1.4138790682283179e-05,0.00016966548818739816,1.1194458819365213e-05,4.80998687770799
9.3,0.7208843132065181,0.38156394838303165,6.573679093729965,0.7068472143795661,0.016478526173048007,0.030515625,1.4292473189699302e-05,0.00017150967827639162,1.1316137719575706e-05,4.8653209062700356
9.4,0.7208052811600766,0.3813868228769588,6.641279440167922,0.7065190893795661,0.016557558219489527,0.03084375,1.4446155697115421e-05,0.00017335386836538506,1.1437816619786198e-05,4.920720559832079
9.5,0.720727085447279,0.38120969737088595,6.708814161605879,0.7061909643795662,0.016635753932287105,0.031171874999999998,1.4599838204531542e-05,0.00017519805845437854,1.1559495519996687e-05,4.976185838394121
9.6,0.7206497085527994,0.38103257186481304,6.776283258043834,0.7058628393795661,0.016713130826766683,0.0315,1.4753520711947665e-05,0.00017704224854337198,1.1681174420207178e-05,5.031716741956165
9.7,0.7205731335058496,0.3808554463587402,6.843686729481791,0.7055347143795662,0.016789705873716504,0.031828125,1.4907203219363786e-05,0.0001788864386323654,1.1802853320417668e-05,5.087313270518208
9.8,0.720497343857838,0.3806783208526673,6.911024575919749,0.7052065893795662,0.01686549552172812,0.032156250000000004,1.506088572677991e-05,0.00018073062872135892,1.1924532220628163e-05,5.142975424080252
9.9,0.7204223236611629,0.38050119534659443,6.978296797357705,0.7048784643795661,0.016940515718403257,0.032484375,1.5214568234196029e-05,0.00018257481881035238,1.2046211120838654e-05,5.198703202642295
10.0,0.7203480574490712,0.38032406984052153,7.045503393795661,0.7045503393795661,0.017014781930494993,0.0328125,1.536825074161215e-05,0.00018441900889934582,1.2167890021049145e-05,5.254496606204339
10.1,0.7202745302165193,0.3801469443344486,7.112644365233617,0.7042222143795661,0.01708830916304681,0.033140625,1.552193324902827e-05,0.0001862631989883393,1.2289568921259636e-05,5.310355634766382
10.2,0.7202017274019773,0.37996981882837577,7.179719711671574,0.7038940893795661,0.017161111977588815,0.03346875,1.5675615756444394e-05,0.00018810738907733274,1.2411247821470127e-05,5.366280288328425
10.3,0.7201296348701198,0.37979269332230287,7.2467294331095315,0.7035659643795661,0.017233204509446258,0.033796875000000004,1.5829298263860516e-05,0.0001899515791663262,1.253292672168062e-05,5.42227056689047
10.4,0.7200582388953543,0.37961556781623007,7.313673529547487,0.7032378393795661,0.01730460048421187,0.034125,1.598298077127664e-05,0.00019179576925531966,1.2654605621891112e-05,5.4783264704525125
10.5,0.7199875261461361,0.3794384423101572,7.380552000985444,0.7029097143795662,0.017375313233430025,0.034453125,1.613666327869276e-05,0.00019363995934431312,1.2776284522101603e-05,5.534447999014555
10.6,0.7199174836700286,0.3792613168040843,7.447364847423401,0.7025815893795662,0.017445355709537542,0.03478125,1.6290345786108878e-05,0.00019548414943330655,1.2897963422312094e-05,5.590635152576598
10.7,0.7198480988794631,0.3790841912980114,7.5141120688613565,0.702253464379566,0.017514740500102977,0.035109375,1.6444028293525e-05,0.0001973283395223,1.3019642322522585e-05,5.646887931138643
10.8,0.7197793595381625,0.37890706579193856,7.580793665299315,0.7019253393795661,0.017583479841403623,0.035437500000000004,1.6597710800941124e-05,0.00019917252961129352,1.3141321222733078e-05,5.703206334700686
10.9,0.7197112537481893,0.37872994028586565,7.647409636737271,0.7015972143795661,0.01765158563137682,0.035765625,1.6751393308357246e-05,0.00020101671970028696,1.3263000122943568e-05,5.759590363262729
11.0,0.7196437699375863,0.3785528147797928,7.7139599831752275,0.7012690893795661,0.017719069441979825,0.03609375,1.6905075815773366e-05,0.0002028609097892804,1.3384679023154059e-05,5.816040016824773
11.1,0.7195768968485757,0.3783756892737199,7.780444704613183,0.7009409643795661,0.017785942530990417,0.036421875,1.7058758323189485e-05,0.00020470509987827388,1.350635792336455e-05,5.872555295386816
11.2,0.7195106235262878,0.37819856376764704,7.84686380105114,0.7006128393795661,0.017852215853278286,0.03675,1.7212440830605608e-05,0.0002065492899672673,1.362803682357504e-05,5.929136198948859
11.3,0.7194449393079907,0.37802143826157425,7.913217272489098,0.7002847143795662,0.01791790007157548,0.037078125,1.736612333802173e-05,0.0002083934800562608,1.3749715723785534e-05,5.985782727510903
11.4,0.7193798338127938,0.37784431275550123,7.979505118927054,0.6999565893795661,0.017983005566772306,0.03740625,1.7519805845437854e-05,0.00021023767014525426,1.3871394623996026e-05,6.042494881072947
11.5,0.7193152969318024,0.3776671872494284,8.04572734036501,0.699628464379566,0.01804754244776369,0.037734375,1.7673488352853973e-05,0.0002120818602342477,1.3993073524206517e-05,6.09927265963499
11.6,0.719251318818697,0.3774900617433556,8.111883936802966,0.6993003393795661,0.018111520560869204,0.0380625,1.7827170860270092e-05,0.00021392605032324115,1.4114752424417008e-05,6.156116063197032
11.7,0.7191878898807174,0.3773129362372827,8.177974908240923,0.6989722143795661,0.01817494949884881,0.038390625,1.7980853367686215e-05,0.0002157702404122346,1.42364313246275e-05,6.213025091759076
11.8,0.7191250007700312,0.37713581073120983,8.24400025467888,0.6986440893795661,0.018237838609534963,0.03871875,1.8134535875102338e-05,0.0002176144305012281,1.4358110224837992e-05,6.26999974532112
11.9,0.7190626423754657,0.3769586852251369,8.309959976116836,0.6983159643795661,0.018300197004100426,0.039046875,1.828821838251846e-05,0.00021945862059022153,1.4479789125048483e-05,6.327040023883163
12.0,0.7190008058145859,0.3767815597190641,8.375854072554793,0.6979878393795661,0.018362033564980194,0.039375,1.8441900889934584e-05,0.00022130281067921502,1.4601468025258975e-05,6.384145927445207
12.1,0.7189394824261015,0.3766044342129912,8.441682543992751,0.6976597143795662,0.01842335695346466,0.039703125,1.8595583397350703e-05,0.00022314700076820845,1.4723146925469466e-05,6.441317456007249
12.2,0.7188786637625858,0.37642730870691826,8.507445390430705,0.6973315893795661,0.018484175616980302,0.04003125,1.8749265904766823e-05,0.00022499119085720188,1.4844825825679957e-05,6.498554609569293
12.3,0.718818341583493,0.37625018320084547,8.573142611868665,0.6970034643795662,0.018544497796073197,0.040359375,1.8902948412182945e-05,0.00022683538094619537,1.496650472589045e-05,6.5558573881313364
12.4,0.7187585078484564,0.37607305769477256,8.638774208306621,0.6966753393795662,0.01860433153110978,0.0406875,1.9056630919599068e-05,0.00022867957103518883,1.508818362610094e-05,6.613225791693379
12.5,0.7186991547108577,0.37589593218869966,8.704340179744577,0.6963472143795661,0.018663684668708505,0.041015625,1.921031342701519e-05,0.0002305237611241823,1.520986252631143e-05,6.670659820255423
12.6,0.7186402745116509,0.3757188066826268,8.769840526182533,0.6960190893795661,0.01872256486791523,0.04134375,1.936399593443131e-05,0.00023236795121317572,1.5331541426521922e-05,6.728159473817466
12.7,0.7185818597734316,0.3755416811765539,8.835275247620489,0.6956909643795661,0.01878097960613455,0.041671875,1.951767844184743e-05,0.00023421214130216918,1.5453220326732413e-05,6.78572475237951
12.8,0.7185239031947377,0.3753645556704811,8.900644344058447,0.6953628393795661,0.018838936184828455,0.042,1.9671360949263553e-05,0.00023605633139116267,1.5574899226942904e-05,6.843355655941554
12.9,0.7184663976445728,0.37518743016440814,8.965947815496403,0.6950347143795661,0.018896441734993327,0.042328125,1.9825043456679675e-05,0.0002379005214801561,1.5696578127153396e-05,6.901052184503597
13.0,0.7184093361571408,0.37501030465833524,9.031185661934359,0.6947065893795661,0.01895350322242538,0.04265625,1.9978725964095798e-05,0.0002397447115691496,1.5818257027363887e-05,6.958814338065641
13.1,0.7183527119267817,0.3748331791522625,9.096357883372317,0.6943784643795662,0.019010127452784423,0.042984375,2.0132408471511918e-05,0.00024158890165814302,1.5939935927574378e-05,7.016642116627683
13.2,0.7182965183031012,0.3746560536461896,9.161464479810274,0.6940503393795662,0.01906632107646503,0.0433125,2.0286090978928037e-05,0.00024343309174713646,1.606161482778487e-05,7.074535520189726
13.3,0.7182407487862822,0.3744789281401167,9.22650545124823,0.693722214379566,0.019122090593283916,0.043640625,2.0439773486344163e-05,0.00024527728183612997,1.6183293727995364e-05,7.1324945487517715
13.4,0.7181853970225744,0.37430180263404383,9.291480797686187,0.6933940893795661,0.019177442356991727,0.04396875,2.0593455993760283e-05,0.00024712147192512343,1.6304972628205855e-05,7.190519202313814
13.5,0.718130456799949,0.37412467712797093,9.356390519124142,0.6930659643795661,0.019232382579617138,0.044296875,2.0747138501176405e-05,0.00024896566201411684,1.6426651528416346e-05,7.2486094808758565
13.6,0.7180759220439156,0.3739475516218981,9.4212346155621,0.6927378393795661,0.019286917335650595,0.044625,2.0900821008592525e-05,0.00025080985210311035,1.6548330428626838e-05,7.306765384437901
13.7,0.7180217868134913,0.37377042611582517,9.486013087000055,0.6924097143795661,0.019341052566074848,0.044953125,2.1054503516008644e-05,0.00025265404219210376,1.667000932883733e-05,7.364986912999943
13.8,0.7179680452973172,0.37359330060975227,9.550725933438013,0.6920815893795661,0.0193947940822489,0.04528125,2.120818602342477e-05,0.00025449823228109727,1.679168822904782e-05,7.423274066561988
13.9,0.7179146918099144,0.3734161751036794,9.615373154875968,0.6917534643795661,0.019448147569651717,0.045609375,2.136186853084089e-05,0.0002563424223700907,1.691336712925831e-05,7.4816268451240315
14.0,0.7178617207880743,0.3732390495976065,9.679954751313925,0.6914253393795661,0.0195011185914918,0.0459375,2.1515551038257013e-05,0.00025818661245908414,1.7035046029468803e-05,7.5400452486860745
14.1,0.7178091267873778,0.37306192409153366,9.744470722751881,0.6910972143795661,0.019553712592188244,0.046265625,2.1669233545673132e-05,0.0002600308025480776,1.7156724929679294e-05,7.598529277248118
14.2,0.7177569044788373,0.37288479858546086,9.80892106918984,0.6907690893795662,0.019605934900728816,0.046593749999999996,2.1822916053089255e-05,0.00026187499263707106,1.7278403829889785e-05,7.65707893081016
14.3,0.7177050486456559,0.37270767307938785,9.873305790627795,0.690440964379566,0.019657790733910215,0.046921875,2.1976598560505378e-05,0.00026371918272606457,1.7400082730100276e-05,7.715694209372206
