I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),Nernst Gain (V),Ohmic Loss (V),PH2 (atm),PH2O (atm),PO2 (atm),Power-Thermal (W)
1.2,0.732050118714612,0.39374930735535146,0.8753047102509462,0.7294205918757886,0.001307973161176598,0.0039375,1.8441900889934582e-06,2.2130281067921497e-05,1.4601468025258973e-06,0.6006952897490537
1.3,0.7314758930705035,0.3935721818492787,0.9478202069385254,0.7290924668757888,0.00188219880528519,0.004265625,1.99787259640958e-06,2.3974471156914957e-05,1.581825702736389e-06,0.6511797930614746
1.4,0.730944243164092,0.3933950563432058,1.020270078626104,0.7287643418757886,0.0024138487116966124,0.00459375,2.151555103825701e-06,2.5818661245908414e-05,1.70350460294688e-06,0.7017299213738958
1.5,0.7304492889425273,0.39321793083713297,1.0926543253136831,0.7284362168757887,0.0029088029332614367,0.004921875,2.305237611241823e-06,2.7662851334901877e-05,1.8251835031573718e-06,0.7523456746863169
1.6,0.7299862901891468,0.39304080533105995,1.1649729470012617,0.7281080918757886,0.0033718016866418205,0.00525,2.458920118657944e-06,2.9507041423895334e-05,1.946862403367863e-06,0.8030270529987382
1.7,0.7295513697132758,0.3928636798249872,1.2372259436888409,0.7277799668757887,0.0038067221625128727,0.005578125,2.6126026260740656e-06,3.1351231512888794e-05,2.0685413035783547e-06,0.8537740563111591
1.8,0.7291413157813507,0.3926865543189143,1.3094133153764198,0.7274518418757887,0.004216776094438036,0.00590625,2.766285133490187e-06,3.319542160188225e-05,2.190220203788846e-06,0.9045866846235803
1.9,0.7287534380363134,0.3925094288128414,1.3815350620639986,0.7271237168757887,0.004604653839475269,0.0062343749999999995,2.9199676409063087e-06,3.503961169087571e-05,2.3118991039993376e-06,0.9554649379360014
2.0,0.7283854604170621,0.3923323033067686,1.4535911837515776,0.7267955918757888,0.004972631458726658,0.0065625,3.07365014832243e-06,3.688380177986917e-05,2.433578004209829e-06,1.0064088162484224
2.1,0.7280354402308307,0.39215517780069564,1.5255816804391562,0.7264674668757887,0.00532265164495805,0.006890625,3.2273326557385517e-06,3.872799186886262e-05,2.5552569044203205e-06,1.0574183195608438
2.2,0.7277017060691773,0.3919780522946228,1.597506552126735,0.7261393418757887,0.005656385806611354,0.00721875,3.3810151631546737e-06,4.057218195785609e-05,2.676935804630812e-06,1.108493447873265
2.3,0.7273828095358653,0.39180092678855,1.669365798814314,0.7258112168757888,0.005975282339923386,0.007546874999999999,3.5346976705707948e-06,4.241637204684954e-05,2.7986147048413034e-06,1.1596342011856857
2.4,0.7270774872558854,0.391623801282477,1.7411594205018928,0.7254830918757886,0.006280604619903256,0.007875,3.6883801779869163e-06,4.4260562135842994e-05,2.9202936050517946e-06,1.2108405794981072
2.5,0.7267846306449772,0.39144667577640424,1.8128874171894718,0.7251549668757887,0.006573461230811498,0.008203125,3.842062685403038e-06,4.6104752224836454e-05,3.0419725052622862e-06,1.2621125828105282
2.6,0.7265032616117768,0.3912695502703312,1.8845497888770504,0.7248268418757886,0.006854830264011848,0.00853125,3.99574519281916e-06,4.7948942313829914e-05,3.163651405472778e-06,1.3134502111229496
2.7,0.7262325128480892,0.3910924247642584,1.9561465355646297,0.7244987168757887,0.007125579027699472,0.008859375000000001,4.149427700235281e-06,4.979313240282338e-05,3.2853303056832695e-06,1.3648534644353705
2.8,0.7259716117053654,0.3909152992581856,2.0276776572522084,0.7241705918757887,0.00738648017042327,0.0091875,4.303110207651402e-06,5.163732249181683e-05,3.40700920589376e-06,1.4163223427477916
2.9,0.7257198669017859,0.39073817375211267,2.099143153939787,0.7238424668757887,0.007638224974002788,0.009515625,4.456792715067523e-06,5.348151258081029e-05,3.528688106104252e-06,1.4678568460602128
3.0,0.7254766574838006,0.3905610482460398,2.1705430256273663,0.7235143418757888,0.007881434391988096,0.00984375,4.610475222483646e-06,5.5325702669803754e-05,3.6503670063147437e-06,1.5194569743726336
3.1,0.7252414235983162,0.39038392273996697,2.2418772723149454,0.7231862168757888,0.008116668277472502,0.010171875,4.764157729899767e-06,5.716989275879721e-05,3.772045906525235e-06,1.5711227276850548
3.2,0.7250136587304202,0.39020679723389406,2.313145894002524,0.7228580918757888,0.008344433145368478,0.0105,4.917840237315888e-06,5.901408284779067e-05,3.893724806735726e-06,1.622854105997476
3.3,0.7247929031359159,0.3900296717278212,2.3843488906901027,0.7225299668757887,0.00856518873987279,0.010828125,5.071522744732009e-06,6.0858272936784114e-05,4.015403706946217e-06,1.674651109309897
3.4,0.7245787382545491,0.38985254622174825,2.4554862623776814,0.7222018418757886,0.00877935362123953,0.01115625,5.225205252148131e-06,6.270246302577759e-05,4.1370826071567094e-06,1.7265137376223185
3.5,0.7243707819332805,0.3896754207156754,2.52655800906526,0.7218737168757886,0.00898730994250811,0.011484375,5.378887759564253e-06,6.454665311477103e-05,4.258761507367201e-06,1.7784419909347398
3.6,0.724168684322624,0.38949829520960255,2.5975641307528394,0.7215455918757887,0.009189407553164693,0.0118125,5.532570266980374e-06,6.63908432037645e-05,4.380440407577692e-06,1.8304358692471607
3.7,0.7239721243353575,0.38932116970352965,2.6685046274404183,0.7212174668757887,0.009385967540431172,0.012140625,5.686252774396496e-06,6.823503329275795e-05,4.502119307788184e-06,1.8824953725595819
3.8,0.7237808065775868,0.38914404419745685,2.739379499127997,0.7208893418757888,0.009577285298201926,0.012468749999999999,5.839935281812617e-06,7.007922338175141e-05,4.623798207998675e-06,1.9346205008720023
3.9,0.7235944586785154,0.3889669186913839,2.8101887458155757,0.7205612168757887,0.009763633197273284,0.012796875,5.993617789228739e-06,7.192341347074487e-05,4.745477108209166e-06,1.986811254184424
4.0,0.7234128289583354,0.388789793185311,2.8809323675031546,0.7202330918757887,0.009945262917453316,0.013125,6.14730029664486e-06,7.376760355973833e-05,4.867156008419658e-06,2.0390676324968453
4.1,0.7232356843841256,0.3886126676792382,2.951610364190733,0.7199049668757886,0.01012240749166314,0.013453124999999998,6.3009828040609815e-06,7.561179364873178e-05,4.988834908630149e-06,2.0913896358092665
4.2,0.7230628087721039,0.3884355421731653,3.0222227358783122,0.7195768418757886,0.010295283103684709,0.01378125,6.4546653114771034e-06,7.745598373772524e-05,5.110513808840641e-06,2.1437772641216877
4.3,0.7228940012014422,0.38825841666709243,3.0927694825658913,0.7192487168757887,0.010464090674346532,0.014109374999999999,6.6083478188932245e-06,7.93001738267187e-05,5.232192709051132e-06,2.1962305174341084
4.4,0.7227290746104507,0.3880812911610196,3.1632506042534705,0.7189205918757887,0.010629017265338011,0.0144375,6.762030326309347e-06,8.114436391571217e-05,5.353871609261624e-06,2.24874939574653
4.5,0.7225678545505392,0.3879041656549467,3.2336661009410492,0.7185924668757887,0.010790237325249533,0.014765625,6.915712833725468e-06,8.298855400470562e-05,5.4755505094721155e-06,2.301333899058951
4.6,0.7224101780771386,0.38772704014887377,3.304015972628627,0.7182643418757886,0.010947913798650044,0.015093749999999998,7.0693953411415896e-06,8.483274409369908e-05,5.597229409682607e-06,2.3539840273713724
4.7,0.7222558927599089,0.3875499146428009,3.374300219316207,0.7179362168757887,0.01110219911587979,0.015421875,7.223077848557711e-06,8.667693418269253e-05,5.718908309893099e-06,2.4066997806837933
4.8,0.7221048557971588,0.387372789136728,3.4445188410037857,0.7176080918757887,0.011253236078629915,0.01575,7.376760355973833e-06,8.852112427168599e-05,5.840587210103589e-06,2.4594811589962142
4.9,0.7219569332215839,0.38719566363065516,3.5146718376913646,0.7172799668757887,0.011401158654204723,0.016078125000000002,7.530442863389955e-06,9.036531436067946e-05,5.962266110314081e-06,2.5123281623086355
5.0,0.7218119991862505,0.38701853812458226,3.584759209378943,0.7169518418757886,0.011546092689538155,0.01640625,7.684125370806076e-06,9.220950444967291e-05,6.0839450105245725e-06,2.565240790621057
5.1,0.7216699353212878,0.3868414126185094,3.6547809560665225,0.7166237168757887,0.011688156554500968,0.016734375,7.837807878222197e-06,9.405369453866637e-05,6.205623910735064e-06,2.618219043933477
5.2,0.7215306301530502,0.3866642871124366,3.7247370777541016,0.7162955918757887,0.011827461722738507,0.0170625,7.99149038563832e-06,9.589788462765983e-05,6.327302810945556e-06,2.671262922245899
5.3,0.7213939785786087,0.3864871616063637,3.79462757444168,0.7159674668757887,0.011964113297180052,0.017390625,8.145172893054439e-06,9.774207471665327e-05,6.448981711156047e-06,2.7243724255583195
5.4,0.7212598813893625,0.3863100361002908,3.864452446129259,0.7156393418757886,0.012098210486426132,0.017718750000000002,8.298855400470562e-06,9.958626480564676e-05,6.570660611366539e-06,2.7775475538707415
5.5,0.7211282448383658,0.38613291059421795,3.934211692816838,0.7153112168757887,0.01222984703742285,0.018046875,8.452537907886683e-06,0.0001014304548946402,6.6923395115770295e-06,2.830788307183162
5.6,0.7209989802466388,0.38595578508814504,4.003905314504417,0.7149830918757887,0.012359111629149929,0.018375,8.606220415302804e-06,0.00010327464498363366,6.81401841178752e-06,2.884094685495583
5.7,0.7208720036443254,0.3857786595820722,4.073533311191995,0.7146549668757887,0.012486088231463365,0.018703125,8.759902922718927e-06,0.00010511883507262713,6.935697311998013e-06,2.9374666888080045
5.8,0.7207472354430593,0.38560153407599934,4.143095682879575,0.7143268418757888,0.012610856432729446,0.01903125,8.913585430135046e-06,0.00010696302516162058,7.057376212208504e-06,2.990904317120425
5.9,0.7206246001363371,0.38542440856992644,4.212592429567154,0.7139987168757888,0.012733491739451597,0.019359375,9.067267937551169e-06,0.00010880721525061405,7.179055112418996e-06,3.0444075704328464
6.0,0.7205040260250739,0.38524728306385353,4.282023551254731,0.7136705918757886,0.012854065850714753,0.0196875,9.220950444967292e-06,0.00011065140533960751,7.300734012629487e-06,3.097976448745268
6.1,0.7203854449658436,0.3850701575577807,4.351389047942311,0.7133424668757887,0.012972646909945179,0.020015625,9.374632952383411e-06,0.00011249559542860094,7.4224129128399786e-06,3.1516109520576885
6.2,0.7202687921395895,0.3848930320517078,4.42068891962989,0.7130143418757886,0.013089299736199161,0.02034375,9.528315459799534e-06,0.00011433978551759442,7.54409181305047e-06,3.2053110803701106
6.3,0.7201540058388425,0.38471590654563487,4.489923166317468,0.7126862168757886,0.013204086036946144,0.020671875,9.681997967215655e-06,0.00011618397560658786,7.665770713260961e-06,3.2590768336825318
6.4,0.7200410272716935,0.384538781039562,4.559091788005047,0.7123580918757887,0.013317064604095137,0.021,9.835680474631776e-06,0.00011802816569558134,7.787449613471452e-06,3.3129082119949524
6.5,0.7199298003809653,0.3843616555334892,4.628194784692626,0.7120299668757887,0.013428291494823346,0.021328125,9.989362982047899e-06,0.0001198723557845748,7.909128513681943e-06,3.3668052153073735
6.6,0.7198202716771892,0.3841845300274163,4.697232156380205,0.7117018418757887,0.013537820198599447,0.02165625,1.0143045489464018e-05,0.00012171654587356823,8.030807413892435e-06,3.4207678436197946
6.7,0.7197123900841415,0.38400740452134347,4.766203903067784,0.7113737168757887,0.013645701791647234,0.021984375,1.0296727996880141e-05,0.00012356073596256172,8.152486314102928e-06,3.474796096932216
6.8,0.7196061067958225,0.38383027901527056,4.8351100247553624,0.7110455918757886,0.01375198507996619,0.0223125,1.0450410504296262e-05,0.00012540492605155518,8.274165214313419e-06,3.528889975244637
6.9,0.7195013751438772,0.3836531535091977,4.903950521442942,0.7107174668757887,0.013856716731911483,0.022640625,1.0604093011712385e-05,0.00012724911614054864,8.39584411452391e-06,3.583049478557058
7.0,0.7193981504745539,0.38347602800312486,4.972725393130521,0.7103893418757887,0.013959941401234768,0.02296875,1.0757775519128506e-05,0.00012909330622954207,8.517523014734401e-06,3.637274606869479
7.1,0.7192963900343908,0.3832989024970519,5.041434639818099,0.7100612168757886,0.014061701841397819,0.023296874999999998,1.0911458026544627e-05,0.00013093749631853553,8.639201914944893e-06,3.6915653601819005
7.2,0.7191960528638973,0.38312177699097905,5.110078261505679,0.7097330918757887,0.014162039011891352,0.023625,1.1065140533960749e-05,0.000132781686407529,8.760880815155384e-06,3.7459217384943213
7.3,0.7190970996985678,0.3829446514849062,5.178656258193257,0.7094049668757887,0.014260992177220821,0.023953125,1.121882304137687e-05,0.00013462587649652245,8.882559715365875e-06,3.8003437418067425
7.4,0.7189994928766309,0.3827675259788333,5.247168629880837,0.7090768418757887,0.014358598999157831,0.02428125,1.1372505548792992e-05,0.0001364700665855159,9.004238615576368e-06,3.8548313701191637
7.5,0.718903196252989,0.38259040047276044,5.315615376568415,0.7087487168757887,0.014454895622799592,0.024609375,1.1526188056209114e-05,0.00013831425667450937,9.125917515786859e-06,3.9093846234315848
7.6,0.7188081751188601,0.38241327496668753,5.383996498255994,0.7084205918757887,0.014549916756928585,0.024937499999999998,1.1679870563625235e-05,0.00014015844676350283,9.24759641599735e-06,3.964003501744006
7.7,0.7187143961266692,0.3822361494606146,5.452311994943573,0.7080924668757886,0.014643695749119463,0.025265625,1.1833553071041356e-05,0.0001420026368524963,9.369275316207842e-06,4.018688005056427
7.8,0.7186218272197887,0.3820590239545418,5.520561866631152,0.7077643418757886,0.014736264655999944,0.02559375,1.1987235578457479e-05,0.00014384682694148975,9.490954216418333e-06,4.073438133368849
7.9,0.7185304375667525,0.38188189844846887,5.58874611331873,0.7074362168757886,0.01482765430903612,0.025921875,1.21409180858736e-05,0.0001456910170304832,9.612633116628824e-06,4.12825388668127
8.0,0.7184401974996087,0.3817047729423961,5.65686473500631,0.7071080918757887,0.014917894376179974,0.02625,1.229460059328972e-05,0.00014753520711947667,9.734312016839315e-06,4.18313526499369
8.1,0.7183510784561011,0.3815276474363232,5.724917731693888,0.7067799668757887,0.015007013419687567,0.026578124999999998,1.2448283100705842e-05,0.00014937939720847013,9.855990917049807e-06,4.238082268306111
8.2,0.7182630529253989,0.3813505219302503,5.792905103381467,0.7064518418757887,0.0150950389503898,0.026906249999999996,1.2601965608121963e-05,0.00015122358729746356,9.977669817260298e-06,4.293094896618532
8.3,0.7181760943971148,0.38117339642417747,5.860826850069047,0.7061237168757887,0.015181997478673812,0.027234375,1.2755648115538087e-05,0.00015306777738645705,1.0099348717470792e-05,4.348173149930954
8.4,0.7180901773133773,0.38099627091810456,5.928682971756625,0.7057955918757887,0.015267914562411366,0.0275625,1.2909330622954207e-05,0.00015491196747545048,1.0221027617681282e-05,4.403317028243375
8.5,0.7180052770237376,0.38081914541203166,5.996473468444203,0.7054674668757887,0.015352814852051028,0.027890625,1.3063013130370328e-05,0.00015675615756444394,1.0342706517891773e-05,4.458526531555797
8.6,0.7179213697427155,0.3806420199059588,6.064198340131782,0.7051393418757886,0.01543672213307319,0.028218749999999997,1.3216695637786449e-05,0.0001586003476534374,1.0464385418102264e-05,4.513801659868218
8.7,0.7178384325097977,0.3804648943998859,6.13185758681936,0.7048112168757886,0.015519659365990882,0.028546874999999996,1.3370378145202572e-05,0.00016044453774243084,1.0586064318312756e-05,4.569142413180638
8.8,0.717756443151724,0.38028776889381305,6.199451208506941,0.7044830918757887,0.01560164872406467,0.028875,1.3524060652618695e-05,0.00016228872783142435,1.0707743218523249e-05,4.624548791493059
8.9,0.717675380246902,0.38011064338774014,6.266979205194519,0.7041549668757886,0.015682711628886615,0.029203125,1.3677743160034814e-05,0.0001641329179204178,1.082942211873374e-05,4.680020794805482
9.0,0.7175952230918125,0.3799335178816673,6.3344415768820985,0.7038268418757887,0.015762868783976192,0.02953125,1.3831425667450935e-05,0.00016597710800941124,1.0951101018944231e-05,4.735558423117902
9.1,0.7175159516692687,0.3797563923755945,6.4018383235696765,0.7034987168757887,0.01584214020651996,0.029859374999999997,1.3985108174867056e-05,0.0001678212980984047,1.1072779919154722e-05,4.791161676430322
9.2,0.717437546618412,0.3795792668695216,6.469169445257255,0.7031705918757887,0.0159205452573767,0.030187499999999996,1.4138790682283179e-05,0.00016966548818739816,1.1194458819365213e-05,4.846830554742744
9.3,0.717359989206328,0.3794021413634487,6.536434941944835,0.7028424668757887,0.015998102669460598,0.030515625,1.4292473189699302e-05,0.00017150967827639162,1.1316137719575706e-05,4.902565058055166
9.4,0.7172832613011823,0.37922501585737584,6.6036348136324134,0.7025143418757887,0.01607483057460645,0.03084375,1.4446155697115421e-05,0.00017335386836538506,1.1437816619786198e-05,4.958365186367587
9.5,0.7172073453467752,0.37904789035130293,6.6707690603199925,0.7021862168757886,0.016150746529013427,0.031171874999999998,1.4599838204531542e-05,0.00017519805845437854,1.1559495519996687e-05,5.014230939680008
9.6,0.7171322243384322,0.3788707648452301,6.737837682007572,0.7018580918757887,0.016225867537356574,0.0315,1.4753520711947665e-05,0.00017704224854337198,1.1681174420207178e-05,5.070162317992428
9.7,0.7170578818001397,0.37869363933915723,6.80484067869515,0.7015299668757887,0.01630021007564897,0.031828125,1.4907203219363786e-05,0.0001788864386323654,1.1802853320417668e-05,5.126159321304849
9.8,0.7169843017628573,0.3785165138330843,6.87177805038273,0.7012018418757887,0.016373790112931382,0.032156250000000004,1.506088572677991e-05,0.00018073062872135892,1.1924532220628163e-05,5.182221949617271
9.9,0.7169114687439277,0.3783393883270114,6.938649797070307,0.7008737168757886,0.016446623131860887,0.032484375,1.5214568234196029e-05,0.00018257481881035238,1.2046211120838654e-05,5.238350202929693
10.0,0.7168393677275239,0.37816226282093857,7.005455918757887,0.7005455918757887,0.016518724148264816,0.0328125,1.536825074161215e-05,0.00018441900889934582,1.2167890021049145e-05,5.294544081242113
10.1,0.7167679841460669,0.37798513731486577,7.072196415445466,0.7002174668757888,0.01659010772972183,0.033140625,1.552193324902827e-05,0.0001862631989883393,1.2289568921259636e-05,5.350803584554533
10.2,0.716697303862561,0.3778080118087928,7.1388712871330435,0.6998893418757887,0.016660788013227627,0.03346875,1.5675615756444394e-05,0.00018810738907733274,1.2411247821470127e-05,5.407128712866955
10.3,0.7166273131537898,0.3776308863027199,7.205480533820624,0.6995612168757886,0.016730778721998844,0.033796875000000004,1.5829298263860516e-05,0.0001899515791663262,1.253292672168062e-05,5.463519466179377
10.4,0.7165579986943235,0.3774537607966471,7.272024155508202,0.6992330918757886,0.016800093181465164,0.034125,1.598298077127664e-05,0.00019179576925531966,1.2654605621891112e-05,5.519975844491798
10.5,0.7164893475412925,0.3772766352905742,7.3385021521957805,0.6989049668757886,0.016868744334496203,0.034453125,1.613666327869276e-05,0.00019363995934431312,1.2776284522101603e-05,5.5764978478042195
10.6,0.7164213471198819,0.37709950978450124,7.404914523883359,0.6985768418757886,0.01693674475590671,0.03478125,1.6290345786108878e-05,0.00019548414943330655,1.2897963422312094e-05,5.633085476116641
10.7,0.716353985209508,0.3769223842784285,7.471261270570939,0.6982487168757887,0.01700410666628073,0.035109375,1.6444028293525e-05,0.0001973283395223,1.3019642322522585e-05,5.6897387294290604
10.8,0.7162872499306359,0.3767452587723556,7.537542392258518,0.6979205918757887,0.01707084194515279,0.035437500000000004,1.6597710800941124e-05,0.00019917252961129352,1.3141321222733078e-05,5.746457607741482
10.9,0.7162211297322071,0.3765681332662827,7.603757888946097,0.6975924668757887,0.017136962143581576,0.035765625,1.6751393308357246e-05,0.00020101671970028696,1.3263000122943568e-05,5.803242111053903
11.0,0.7161556133796392,0.37639100776020984,7.669907760633675,0.6972643418757887,0.01720247849614951,0.03609375,1.6905075815773366e-05,0.0002028609097892804,1.3384679023154059e-05,5.860092239366324
11.1,0.7160906899433694,0.37621388225413693,7.735992007321254,0.6969362168757887,0.017267401932419265,0.036421875,1.7058758323189485e-05,0.00020470509987827388,1.350635792336455e-05,5.917007992678745
11.2,0.716026348787912,0.3760367567480641,7.802010629008833,0.6966080918757886,0.017331743087876588,0.03675,1.7212440830605608e-05,0.0002065492899672673,1.362803682357504e-05,5.973989370991166
11.3,0.715962579561402,0.3758596312419912,7.8679636256964125,0.6962799668757886,0.01739551231438669,0.037078125,1.736612333802173e-05,0.0002083934800562608,1.3749715723785534e-05,6.031036374303588
11.4,0.7158993721855986,0.37568250573591827,7.93385099738399,0.6959518418757886,0.017458719690190024,0.03740625,1.7519805845437854e-05,0.00021023767014525426,1.3871394623996026e-05,6.08814900261601
11.5,0.7158367168463271,0.3755053802298454,7.999672744071569,0.6956237168757886,0.01752137502946154,0.037734375,1.7673488352853973e-05,0.0002120818602342477,1.3993073524206517e-05,6.14532725592843
11.6,0.7157746039843326,0.3753282547237726,8.065428865759149,0.6952955918757887,0.017583487891456105,0.0380625,1.7827170860270092e-05,0.00021392605032324115,1.4114752424417008e-05,6.20257113424085
11.7,0.7157130242865273,0.37515112921769966,8.131119362446727,0.6949674668757887,0.01764506758926138,0.038390625,1.7980853367686215e-05,0.0002157702404122346,1.42364313246275e-05,6.259880637553271
11.8,0.7156519686776104,0.37497400371162687,8.196744234134307,0.6946393418757887,0.017706123198178256,0.03871875,1.8134535875102338e-05,0.0002176144305012281,1.4358110224837992e-05,6.317255765865694
11.9,0.715591428312041,0.37479687820555396,8.262303480821885,0.6943112168757887,0.01776666356374764,0.039046875,1.828821838251846e-05,0.00021945862059022153,1.4479789125048483e-05,6.374696519178115
12.0,0.7155313945663473,0.3746197526994811,8.327797102509464,0.6939830918757887,0.017826697309441412,0.039375,1.8441900889934584e-05,0.00022130281067921502,1.4601468025258975e-05,6.432202897490535
12.1,0.7154718590317545,0.3744426271934082,8.393225099197043,0.6936549668757886,0.017886232844034202,0.039703125,1.8595583397350703e-05,0.00022314700076820845,1.4723146925469466e-05,6.489774900802957
12.2,0.7154128135071168,0.3742655016873353,8.458587470884622,0.6933268418757886,0.017945278368671838,0.04003125,1.8749265904766823e-05,0.00022499119085720188,1.4844825825679957e-05,6.547412529115378
12.3,0.7153542499921375,0.3740883761812625,8.523884217572203,0.6929987168757887,0.01800384188365124,0.040359375,1.8902948412182945e-05,0.00022683538094619537,1.496650472589045e-05,6.605115782427799
12.4,0.7152961606808629,0.3739112506751896,8.58911533925978,0.6926705918757887,0.01806193119492582,0.0406875,1.9056630919599068e-05,0.00022867957103518883,1.508818362610094e-05,6.66288466074022
12.5,0.715238537955439,0.3737341251691167,8.65428083594736,0.6923424668757887,0.018119553920349654,0.041015625,1.921031342701519e-05,0.0002305237611241823,1.520986252631143e-05,6.720719164052641
12.6,0.7151813743801159,0.37355699966304384,8.719380707634937,0.6920143418757887,0.0181767174956728,0.04134375,1.936399593443131e-05,0.00023236795121317572,1.5331541426521922e-05,6.778619292365062
12.7,0.7151246626954889,0.37337987415697094,8.784414954322516,0.6916862168757887,0.018233429180299722,0.041671875,1.951767844184743e-05,0.00023421214130216918,1.5453220326732413e-05,6.8365850456774835
12.8,0.7150683958129669,0.37320274865089814,8.849383576010096,0.6913580918757887,0.018289696062821794,0.042,1.9671360949263553e-05,0.00023605633139116267,1.5574899226942904e-05,6.8946164239899055
12.9,0.715012566809454,0.3730256231448252,8.914286572697675,0.6910299668757887,0.018345525066334627,0.042328125,1.9825043456679675e-05,0.0002379005214801561,1.5696578127153396e-05,6.952713427302326
13.0,0.7149571689222387,0.3728484976387524,8.979123944385254,0.6907018418757888,0.018400922953550003,0.04265625,1.9978725964095798e-05,0.0002397447115691496,1.5818257027363887e-05,7.010876055614746
13.1,0.7149021955440766,0.3726713721326795,9.04389569107283,0.6903737168757886,0.018455896331711987,0.042984375,2.0132408471511918e-05,0.00024158890165814302,1.5939935927574378e-05,7.069104308927169
13.2,0.7148476402184626,0.37249424662660663,9.10860181276041,0.6900455918757887,0.018510451657326107,0.0433125,2.0286090978928037e-05,0.00024343309174713646,1.606161482778487e-05,7.127398187239588
13.3,0.7147934966350786,0.3723171211205337,9.17324230944799,0.6897174668757886,0.01856459524071004,0.043640625,2.0439773486344163e-05,0.00024527728183612997,1.6183293727995364e-05,7.185757690552012
13.4,0.7147397586254148,0.3721399956144609,9.237817181135568,0.6893893418757887,0.018618333250373893,0.04396875,2.0593455993760283e-05,0.00024712147192512343,1.6304972628205855e-05,7.244182818864431
13.5,0.714686420158551,0.3719628701083879,9.302326427823147,0.6890612168757886,0.018671671717237628,0.044296875,2.0747138501176405e-05,0.00024896566201411684,1.6426651528416346e-05,7.302673572176854
13.6,0.7146334753370959,0.3717857446023151,9.366770049510725,0.6887330918757887,0.01872461653869285,0.044625,2.0900821008592525e-05,0.00025080985210311035,1.6548330428626838e-05,7.361229950489274
13.7,0.7145809183932729,0.3716086190962422,9.431148046198304,0.6884049668757887,0.01877717348251581,0.044953125,2.1054503516008644e-05,0.00025265404219210376,1.667000932883733e-05,7.419851953801695
13.8,0.7145287436851505,0.3714314935901693,9.495460417885884,0.6880768418757887,0.01882934819063814,0.04528125,2.120818602342477e-05,0.00025449823228109727,1.679168822904782e-05,7.4785395821141165
13.9,0.7144769456930072,0.37125436808409645,9.559707164573462,0.6877487168757886,0.018881146182781403,0.045609375,2.136186853084089e-05,0.0002563424223700907,1.691336712925831e-05,7.537292835426538
14.0,0.7144255190158273,0.37107724257802366,9.623888286261042,0.6874205918757887,0.018932572859961427,0.0459375,2.1515551038257013e-05,0.00025818661245908414,1.7035046029468803e-05,7.596111713738957
14.1,0.7143744583679208,0.3709001170719507,9.688003782948622,0.6870924668757887,0.018983633507867886,0.046265625,2.1669233545673132e-05,0.0002600308025480776,1.7156724929679294e-05,7.654996217051378
14.2,0.7143237585756642,0.3707229915658779,9.7520536546362,0.6867643418757887,0.019034333300124478,0.046593749999999996,2.1822916053089255e-05,0.00026187499263707106,1.7278403829889785e-05,7.7139463453638
14.3,0.714273414574354,0.370545866059805,9.81603790132378,0.6864362168757887,0.019084677301434698,0.046921875,2.1976598560505378e-05,0.00026371918272606457,1.7400082730100276e-05,7.772962098676222
