I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),PH2 (atm),PO2 (atm),Power-Thermal (W)
1.5,54.242317018250034,0.3964430607933668,81.63555507857009,54.423703385713395,2.1653234191123807,2.094883046957106,80.72444492142989
1.6,54.242130738102524,0.39641703890159635,87.07220976065784,54.42013110041115,2.1650761323959675,2.094743429004816,86.11179023934216
1.7,54.24194443867913,0.39639237880830114,92.50846779676608,54.41674576280358,2.164828845679554,2.094603811052526,91.4995322032339
1.8,54.241758119975685,0.39636892472808133,97.9443467760078,54.413525986671004,2.164581558963141,2.0944641931002357,96.88765322399219
1.9,54.24157178198809,0.39634654616494264,103.37986232929431,54.41045385752332,2.1643342722467276,2.094324575147945,102.27613767070568
2.0,54.24138542471219,0.39632513271834596,108.81502843914907,54.40751421957454,2.1640869855303144,2.0941849571956554,107.66497156085092
2.1,54.24119904814384,0.39630459015780745,114.249857687414,54.40469413686381,2.1638396988139013,2.094045339243365,113.054142312586
2.2,54.24101265227891,0.3962848374115093,119.68436145567442,54.401982479852,2.1635924120974876,2.0939057212910748,118.4436385443256
2.3,54.24082623711325,0.39626580422485674,125.11855008917316,54.39936960398833,2.163345125381075,2.0937661033387847,123.83344991082681
2.4,54.2406398026427,0.39624742931772283,130.55243303216878,54.39684709673699,2.1630978386646613,2.0936264853864945,129.2235669678312
2.5,54.24045334886313,0.3962296589181176,135.98601894069796,54.394407576279185,2.162850551948248,2.0934868674342044,134.61398105930203
2.6,54.24026687577039,0.3962124455836183,141.41931577726973,54.39204452971912,2.162603265231835,2.0933472494819143,140.00468422273028
2.7,54.24008038336033,0.39619574724534756,146.85233089097156,54.38975218184132,2.162355978515422,2.093207631529624,145.39566910902843
2.8,54.23989387162879,0.39617952642590126,152.28507108569363,54.38752538774773,2.1621086917990087,2.093068013577334,150.78692891430634
2.9,54.23970734057163,0.39616374959457445,157.71754267859524,54.38535954434319,2.1618614050825955,2.092928395625044,156.17845732140472
3.0,54.239520790184685,0.3961483866319398,163.14975155049808,54.383250516832696,2.161614118366182,2.0927887776727534,161.5702484495019
3.1,54.23933422046382,0.39613341038225214,168.5817031895543,54.38119457727558,2.1613668316497687,2.0926491597204633,166.9622968104457
3.2,54.239147631404855,0.3961187962769386,174.01340272927405,54.37918835289813,2.1611195449333556,2.0925095417681736,172.35459727072598
3.3,54.23896102300365,0.3961045220160432,179.44485498179594,54.37722878236241,2.1608722582169424,2.092369923815883,177.74714501820404
3.4,54.23877439525603,0.3960905672972401,184.87606446712144,54.37531307856513,2.1606249715005292,2.092230305863593,183.13993553287855
3.5,54.238587748157855,0.39607691358413843,190.30703543890684,54.373438696830526,2.160377684784116,2.092090687911303,188.53296456109314
3.6,54.238401081704936,0.3960635439072327,195.73777190730567,54.371603307584905,2.1601303980677025,2.0919510699590127,193.92622809269432
3.7,54.23821439589313,0.3960504426921338,201.1682776592717,54.36980477277613,2.1598831113512893,2.0918114520067226,199.3197223407283
3.8,54.238027690718276,0.3960375956107092,206.59855627666502,54.36804112543817,2.159635824634876,2.0916718340544325,204.71344372333493
3.9,54.2378409661762,0.3960249894515632,212.02861115245133,54.3663105519106,2.159388537918463,2.0915322161021423,210.10738884754863
4.0,54.23765422226273,0.3960126120069181,217.45844550523887,54.36461137630972,2.15914125120205,2.091392598149852,215.5015544947611
4.1,54.2374674589737,0.3960004519734648,222.8880623923607,54.36294204691725,2.158893964485636,2.091252980197562,220.89593760763924
4.2,54.23728067630495,0.39598849886516296,228.31746472168018,54.36130112420957,2.1586466777692235,2.0911133622452716,226.2905352783198
4.3,54.23709387425229,0.39597674293630264,233.74665526227116,54.35968727029562,2.15839939105281,2.0909737442929814,231.6853447377288
4.4,54.23690705281156,0.3959651751134128,239.17563665410498,54.358099239569306,2.1581521043363967,2.0908341263406913,237.08036334589505
4.5,54.236720211978586,0.39595378693482136,244.6044114168552,54.35653587041227,2.1579048176199835,2.090694508388401,242.47558858314474
4.6,54.23653335174919,0.3959425704968598,250.032981957921,54.35499607780892,2.1576575309035704,2.090554890436111,247.87101804207893
4.7,54.236346472119195,0.39593151840585317,255.46135057975096,54.35347884675552,2.157410244187157,2.090415272483821,253.26664942024902
4.8,54.23615957308442,0.3959206237351644,260.88951948654415,54.351983226363366,2.157162957470744,2.090275654531531,258.6624805134558
4.9,54.23597265464069,0.39590987998666927,266.3174907903928,54.35050832456996,2.1569156707543304,2.0901360365792407,264.0585092096072
5.0,54.23578571678382,0.3958992810561228,271.7452665169227,54.34905330338454,2.1566683840379173,2.0899964186269506,269.4547334830773
5.1,54.23559875950964,0.39588882120195523,277.1728486104825,54.34761737460442,2.156421097321504,2.08985680067466,274.85115138951744
5.2,54.23541178281395,0.3958784950170988,282.6002389389261,54.34619979594733,2.156173810605091,2.08971718272237,280.2477610610739
5.3,54.23522478669257,0.395868297403498,288.02743929802665,54.344799867552204,2.155926523888678,2.0895775647700803,285.64456070197326
5.4,54.23503777114131,0.39585822354900163,293.4544514155575,54.343416928806946,2.1556792371722646,2.0894379468177897,291.04154858444247
5.5,54.234850736155984,0.39584826890637703,298.8812769550709,54.34205035546744,2.155431950455851,2.0892983288654996,296.438723044929
5.6,54.234663681732414,0.39583842917421336,304.30791751940166,54.34069955703601,2.155184663739438,2.0891587109132095,301.8360824805983
5.7,54.23447660786639,0.39582870027951594,309.7343746539201,54.33936397437195,2.1549373770230247,2.0890190929609194,307.23362534607986
5.8,54.23428951455373,0.39581907836181485,315.1606498495577,54.338043077509944,2.1546900903066115,2.0888794750086292,312.6313501504423
5.9,54.234102401790246,0.3958095597586312,320.5867445456229,54.33673636366489,2.1544428035901984,2.088739857056339,318.0292554543771
6.0,54.23391526957173,0.39580014099216493,326.0126601324264,54.3354433554044,2.1541955168737847,2.0886002391040486,323.42733986757355
6.1,54.23372811789399,0.39579081875708366,331.4383979537319,54.334163598972445,2.153948230157372,2.0884606211517585,328.82560204626805
6.2,54.23354094675284,0.395781589909304,336.8639593090454,54.332896662749256,2.1537009434409584,2.088321003199469,334.2240406909546
6.3,54.23335375614406,0.39577245145566986,342.28934545575646,54.33164213583436,2.1534536567245453,2.0881813852471782,339.6226545442435
6.4,54.23316654606347,0.3957634005444449,347.714557611145,54.330399626741396,2.153206370008132,2.088041767294888,345.02144238885506
6.5,54.232979316506864,0.3957544344565411,353.13959695426075,54.329168762193966,2.152959083291719,2.087902149342598,350.4204030457392
6.6,54.23279206747002,0.39574555059741723,358.56446462768866,54.327949186013434,2.1527117965753058,2.087762531390308,355.8195353723113
6.7,54.232604798948756,0.39573674648958673,363.9891617392061,54.326740558090464,2.1524645098588926,2.0876229134380178,361.21883826079386
6.8,54.23241751093886,0.39572801976568045,369.41368936334175,54.32554255343261,2.152217223142479,2.0874832954857276,366.6183106366582
6.9,54.23223020343611,0.3957193681620157,374.83804854284244,54.32435486128151,2.151969936426066,2.0873436775334375,372.01795145715755
7.0,54.23204287643631,0.3957107895126284,380.2622402900554,54.32317718429363,2.1517226497096527,2.0872040595811474,377.41775970994456
7.1,54.23185552993526,0.39570228174372823,385.686265588231,54.322009237779014,2.1514753629932395,2.0870644416288573,382.8177344117689
7.2,54.23166816392873,0.3956938428685413,391.11012539275214,54.32085074899335,2.1512280762768263,2.0869248236765667,388.21787460724784
7.3,54.23148077841251,0.3956854709825092,396.5338206322957,54.31970145647887,2.150980789560413,2.0867852057242766,393.6181793677042
7.4,54.23129337338239,0.39567716425881444,401.9573522099303,54.318561109450044,2.1507335028439996,2.0866455877719865,399.0186477900697
7.5,54.231105948834156,0.3956689209442056,407.38072100415405,54.31742946722054,2.1504862161275864,2.0865059698196964,404.4192789958459
7.6,54.23091850476358,0.3956607393551,412.8039278698777,54.316306298668124,2.1502389294111732,2.0863663518674063,409.8200721301222
7.7,54.230731041166464,0.39565261787394035,418.2269736393559,54.31519138173453,2.14999164269476,2.086226733915116,415.2210263606441
7.8,54.23054355803857,0.3956445549457869,423.6498591230694,54.31408450295762,2.149744355978347,2.086087115962826,420.62214087693053
7.9,54.23035605537568,0.39563654907512635,429.07258511056347,54.31298545703335,2.1494970692619333,2.085947498010536,426.02341488943654
8.0,54.23016853317357,0.3956285988228818,434.4951523712417,54.311894046405214,2.1492497825455206,2.085807880058246,431.42484762875824
8.1,54.22998099142802,0.39562070280360817,439.9175616551226,54.310810080879335,2.149002495829107,2.0856682621059552,436.8264383448773
8.2,54.229793430134805,0.39561285968286,445.33981369355666,54.309733377263015,2.148755209112694,2.085528644153665,442.2281863064432
8.3,54.22960584928969,0.39560506817471786,450.7619091999097,54.308663759025265,2.1485079223962806,2.0853890262013755,447.6300908000903
8.4,54.229418248888464,0.3955973270394648,456.183848870213,54.307601055977734,2.1482606356798675,2.085249408249085,453.032151129787
8.5,54.22923062892687,0.3955896350813982,461.605633383782,54.30654510397435,2.1480133489634543,2.0851097902967948,458.43436661621797
8.6,54.2290429894007,0.3955819911467708,467.0272634038067,54.30549574462869,2.147766062247041,2.0849701723445047,463.8367365961932
8.7,54.22885533030571,0.3955743941218502,472.44873957791407,54.3044528250476,2.1475187755306275,2.0848305543922145,469.2392604220858
8.8,54.22866765163768,0.3955668429310903,477.8700625387047,54.30341619758008,2.1472714888142144,2.0846909364399244,474.6419374612953
8.9,54.228479953392345,0.395559336535404,483.2912329042643,54.30238571958026,2.147024202097801,2.0845513184876343,480.04476709573566
9.0,54.2282922355655,0.3955518739305349,488.7122512786545,54.301361253183835,2.146776915381388,2.084411700535344,485.4477487213454
9.1,54.22810449815288,0.39554445414551714,494.133118252379,54.30034266509659,2.146529628664975,2.084272082583054,490.8508817476209
9.2,54.227916741150274,0.39553707624121986,499.55383440283083,54.29932982639466,2.1462823419485617,2.084132464630764,496.25416559716905
9.3,54.227728964553414,0.3955297393089707,504.97440029472017,54.2983226123355,2.146035055232148,2.0839928466784734,501.6575997052799
9.4,54.22754116835807,0.395522442469253,510.3948164804831,54.29732090217905,2.145787768515735,2.0838532287261833,507.0611835195169
9.5,54.227353352559994,0.39551518487047094,515.8150835006734,54.296324579018254,2.1455404817993218,2.083713610773893,512.4649164993266
9.6,54.227165517154944,0.39550796568778074,521.2352018843379,54.29533352961854,2.1452931950829086,2.083573992821603,517.868798115662
9.7,54.22697766213869,0.39550078412198136,526.6551721493763,54.2943476442656,2.1450459083664954,2.083434374869313,523.2728278506236
9.8,54.226789787506945,0.395493639398462,532.0749948028846,54.29336681662087,2.144798621650082,2.083294756917023,528.6770051971155
9.9,54.22660189325548,0.39548653076620455,537.4946703414872,54.292390943584564,2.144551334933669,2.0831551389647327,534.0813296585128
10.0,54.226413979380055,0.39547945749683433,542.9141992516542,54.29141992516542,2.1443040482172555,2.0830155210124426,539.4858007483457
10.1,54.2262260458764,0.3954724188837187,548.3335820100048,54.29045366435691,2.1440567615008423,2.0828759030601525,544.8904179899952
10.2,54.22603809274027,0.3954654142411108,553.7528190836008,54.289492067019694,2.143809474784429,2.082736285107862,550.295180916399
10.3,54.225850119967404,0.395458442903334,559.1719109302279,54.28853504176969,2.143562188068016,2.082596667155572,555.7000890697722
10.4,54.22566212755356,0.3954515042240064,564.5908579986647,54.2875824998716,2.143314901351603,2.082457049203282,561.1051420013354
10.5,54.22547411549446,0.39544459757530187,570.0096607289431,54.286634355137444,2.1430676146351897,2.0823174312509916,566.5103392710568
10.6,54.22528608378585,0.3954377223472475,575.4283195525994,54.28569052383014,2.142820327918776,2.0821778132987014,571.9156804474004
10.7,54.225098032423475,0.3954308779470516,580.8468348929123,54.28475092457125,2.142573041202363,2.0820381953464113,577.3211651070875
10.8,54.22490996140307,0.3954240637984656,586.2652071651363,54.28381547825336,2.1423257544859498,2.081898577394121,582.7267928348637
10.9,54.224721870720366,0.3954172793411735,591.6834367767236,54.2828841079563,2.1420784677695366,2.081758959441831,588.1325632232763
11.0,54.224533760371116,0.39541052403021,597.1015241275395,54.28195673886723,2.1418311810531234,2.081619341489541,593.5384758724604
11.1,54.22434563035103,0.39540379733540465,602.5194696100683,54.281033298204356,2.14158389433671,2.0814797235372504,598.9445303899315
11.2,54.22415748065585,0.3953970987408515,607.9372736096138,54.2801137151441,2.1413366076202967,2.0813401055849603,604.3507263903861
11.3,54.22396931128131,0.3953904277444015,613.3549365044913,54.279197920751436,2.1410893209038835,2.0812004876326706,609.7570634955088
11.4,54.22378112222313,0.39538378385717754,618.7724586662121,54.27828584791334,2.1408420341874703,2.08106086968038,615.1635413337879
11.5,54.22359291347705,0.39537716660311156,624.1898404596643,54.277377431275156,2.140594747471057,2.08092125172809,620.5701595403357
11.6,54.22340468503878,0.39537057551849975,629.6070822432839,54.27647260717965,2.140347460754644,2.0807816337758,625.976917756716
11.7,54.22321643690406,0.3953640101515791,635.0241843692228,54.275571313608786,2.1401001740382304,2.0806420158235097,631.3838156307771
11.8,54.2230281690686,0.3953574700621204,640.4411471835092,54.274673490127896,2.1398528873218177,2.0805023978712196,636.7908528164908
11.9,54.22283988152814,0.3953509548210389,645.8579710262034,54.273779077832216,2.139605600605404,2.0803627799189295,642.1980289737966
12.0,54.22265157427838,0.3953444640100211,651.2746562315484,54.2728880192957,2.139358313888991,2.0802231619666394,647.6053437684516
12.1,54.22246324731505,0.39533799722116775,656.6912031281151,54.27200025852191,2.1391110271725777,2.0800835440143493,653.0127968718848
12.2,54.22227490063386,0.39533155405665044,662.107612038943,54.271115740896974,2.1388637404561646,2.079943926062059,658.4203879610568
12.3,54.22208653423055,0.39532513412838305,667.5238832816764,54.27023441314442,2.1386164537397514,2.0798043081097686,663.8281167183236
12.4,54.221898148100806,0.395318737057706,672.9400171686952,54.269356223281875,2.1383691670233382,2.0796646901574785,669.2359828313047
12.5,54.22170974224036,0.39531236247508333,678.3560140072431,54.268481120579445,2.1381218803069246,2.079525072205189,674.6439859927568
12.6,54.2215213166449,0.3953060100198124,683.77187409955,54.26760905551985,2.1378745935905115,2.0793854542528982,680.0521259004498
12.7,54.22133287131017,0.395299679339744,689.1875977429528,54.26673997976006,2.1376273068740983,2.079245836300608,685.4604022570471
12.8,54.22114440623185,0.3952933700910142,694.6031852300088,54.26587384609443,2.137380020157685,2.079106218348318,690.8688147699913
12.9,54.22095592140567,0.39528708193778644,700.0186368486093,54.265010608419324,2.137132733441272,2.078966600396028,696.2773631513907
13.0,54.220767416827314,0.3952808145520037,705.4339528820879,54.26415022169907,2.1368854467248584,2.0788269824437378,701.686047117912
13.1,54.22057889249251,0.39527456761314983,710.849133609325,54.26329264193321,2.136638160008445,2.0786873644914476,707.0948663906748
13.2,54.22039034839695,0.39526834080802015,716.2641793048501,54.26243782612501,2.136390873292032,2.078547746539157,712.5038206951498
13.3,54.22020178453633,0.3952621338305011,721.6790902389408,54.26158573225119,2.136143586575619,2.078408128586867,717.9129097610592
13.4,54.22001320090635,0.3952559463813572,727.0938666777183,54.26073631923271,2.1358962998592057,2.0782685106345773,723.3221333222816
13.5,54.21982459750272,0.39524977816802687,732.5085088832409,54.259889546906734,2.1356490131427925,2.0781288926822867,728.731491116759
13.6,54.219635974321136,0.39524362890442555,737.9230171135937,54.25904537599954,2.135401726426379,2.0779892747299966,734.1409828864062
13.7,54.21944733135729,0.39523749831075533,743.3373916229767,54.25820376810049,2.135154439709966,2.0778496567777065,739.5506083770231
13.8,54.21925866860688,0.3952313861133226,748.7516326617897,54.25736468563693,2.1349071529935526,2.0777100388254164,744.9603673382103
13.9,54.219069986065584,0.3952252920443615,754.1657404767143,54.25652809184995,2.1346598662771394,2.0775704208731263,750.3702595232857
14.0,54.21888128372912,0.395219215841864,759.5797153107952,54.25569395077109,2.1344125795607263,2.077430802920836,755.7802846892047
14.1,54.21869256159316,0.39521315724941586,764.9935574035172,54.25486222719981,2.134165292844313,2.077291184968546,761.1904425964826
14.2,54.2185038196534,0.3952071160160388,770.4072669908816,54.254032886681806,2.1339180061279,2.077151567016256,766.6007330091182
14.3,54.21831505790552,0.39520109189603747,775.8208443054788,54.25320589548802,2.133670719411487,2.077011949063966,772.0111556945212
14.4,54.21812627634521,0.39519508464885256,781.2342895765605,54.25238122059448,2.133423432695073,2.0768723311116752,777.4217104234394
14.5,54.21793747496816,0.3951890940389186,786.6476030301098,54.25155882966275,2.13317614597866,2.076732713159385,782.83239696989
14.6,54.217748653770045,0.39518311983552634,792.0607848889074,54.250738691021056,2.132928859262247,2.0765930952070955,788.2432151110925
14.7,54.21755981274656,0.39517716181269047,797.4738353725984,54.24992077364615,2.1326815725458337,2.076453477254805,793.6541646274014
14.8,54.21737095189337,0.39517121974902153,802.886754697756,54.249105047145676,2.1324342858294205,2.0763138593025148,799.065245302244
14.9,54.21718207120616,0.3951652934276017,808.2995430779433,54.24829148174116,2.132186999113007,2.0761742413502247,804.4764569220566
15.0,54.216993170680595,0.39515938263586564,813.7122007237745,54.24748004825163,2.1319397123965937,2.0760346233979345,809.8877992762255
15.1,54.21680425031238,0.3951534871654848,819.124727842974,54.24667071807775,2.1316924256801806,2.0758950054456444,815.2992721570258
15.2,54.21661531009717,0.39514760681225497,824.5371246404327,54.24586346318636,2.1314451389637674,2.0757553874933543,820.7108753595672
15.3,54.21642635003063,0.39514174137598873,829.9493913182647,54.24505825609573,2.1311978522473543,2.0756157695410637,826.1226086817353
15.4,54.216237370108445,0.39513589066041055,835.3615280758619,54.24425506986116,2.130950565530941,2.0754761515887736,831.5344719241381
15.5,54.21604837032629,0.3951300544730556,840.7735351099467,54.243453878061075,2.1307032788145275,2.075336533636484,836.9464648900532
15.6,54.21585935067983,0.3951242326251714,846.185412614623,54.24265465478353,2.1304559920981148,2.0751969156841934,842.3585873853768
15.7,54.21567031116471,0.39511842493162325,851.5971607814279,54.24185737461324,2.130208705381701,2.0750572977319033,847.7708392185721
15.8,54.21548125177662,0.3951126312108023,857.0087797993793,54.24106201261894,2.129961418665288,2.074917679779613,853.1832202006207
15.9,54.21529217251122,0.3951068512845365,862.4202698550246,54.24026854434117,2.129714131948875,2.074778061827323,858.5957301449754
16.0,54.21510307336417,0.39510108497800456,867.8316311324875,54.23947694578047,2.1294668452324617,2.074638443875033,864.0083688675124
16.1,54.21491395433114,0.39509533211965214,873.2428638135121,54.23868719338584,2.1292195585160485,2.074498825922743,869.421136186488
16.2,54.21472481540778,0.39508959254111115,878.6539680775086,54.23789926404374,2.1289722717996353,2.0743592079704527,874.8340319224912
16.3,54.21453565658974,0.3950838660771213,884.0649441015958,54.23711313506722,2.1287249850832217,2.0742195900181626,880.2470558984043
16.4,54.21434647787269,0.39507815256545414,889.4757920606429,54.236328784185545,2.1284776983668086,2.0740799720658725,885.660207939357
16.5,54.214157279252284,0.39507245184683903,894.8865121273121,54.23554618953407,2.1282304116503954,2.073940354113582,891.0734878726878
16.6,54.21396806072417,0.39506676376489214,900.2971044720971,54.2347653296444,2.1279831249339822,2.073800736161292,896.486895527903
16.7,54.21377882228401,0.39506108816604657,905.7075692633624,54.23398618343488,2.127735838217569,2.0736611182090017,901.9004307366374
16.8,54.21358956392746,0.39505542489948553,911.1179066673832,54.233208730201376,2.1274885515011555,2.0735215002567116,907.3140933326168
16.9,54.21340028565015,0.39504977381707673,916.5281168483801,54.232432949608295,2.1272412647847423,2.0733818823044214,912.7278831516196
17.0,54.213210987447745,0.3950441347733091,921.9381999685578,54.23165882167987,2.126993978068329,2.0732422643521313,918.1418000314421
17.1,54.213021669315886,0.3950385076252314,927.3481561881393,54.23088632679177,2.126746691351916,2.073102646399841,923.5558438118608
17.2,54.21283233125021,0.3950328922323926,932.7579856654011,54.230115445662854,2.126499404635503,2.072963028447551,928.9700143345988
17.3,54.212642973246375,0.3950272884567835,938.1676885567072,54.22934615934723,2.1262521179190896,2.072823410495261,934.3843114432929
17.4,54.21245359530002,0.3950216961627808,943.5772650165419,54.22857844922655,2.126004831202676,2.0726837925429704,939.7987349834578
17.5,54.212264197406775,0.39501611521709257,948.9867151975432,54.227812297002465,2.1257575444862633,2.0725441745906803,945.2132848024568
17.6,54.2120747795623,0.39501054548870446,954.3960392505326,54.227047684689346,2.1255102577698497,2.0724045566383906,950.6279607494675
17.7,54.211885341762205,0.3950049868488284,959.8052373245467,54.226284594607165,2.1252629710534365,2.0722649386861,956.0427626754531
17.8,54.211695884002154,0.3949994391708531,965.21430956687,54.22552300937472,2.1250156843370234,2.07212532073381,961.45769043313
17.9,54.21150640627777,0.3949939023302941,970.6232561230595,54.22476291190277,2.12476839762061,2.07198570278152,966.8727438769403
18.0,54.21131690858468,0.39498837620474697,976.0320771369779,54.224004285387664,2.124521110904197,2.0718460848292297,972.287922863022
18.1,54.21112739091853,0.39498286067384164,981.4407727508202,54.22324711330498,2.124273824187784,2.0717064668769396,977.7032272491799
18.2,54.210937853274935,0.39497735561919645,986.84934310514,54.222491379403294,2.1240265374713703,2.0715668489246495,983.1186568948599
18.3,54.210748295649545,0.39497186092437586,992.2577883388793,54.22173706769832,2.123779250754957,2.071427230972359,988.5342116611207
18.4,54.210558718037966,0.394966376474847,997.6661085893928,54.220984162467005,2.123531964038544,2.0712876130200693,993.9498914106069
18.5,54.21036912043584,0.394960902157939,1003.0743039924746,54.22023264824187,2.1232846773221308,2.071147995067779,999.3656960075253
18.6,54.210179502838784,0.3949554378628024,1008.4823746823827,54.219482509805516,2.1230373906057176,2.0710083771154886,1004.7816253176173
18.7,54.20998986524242,0.39494998348037075,1013.890320791865,54.21873373218529,2.122790103889304,2.0708687591631985,1010.1976792081349
18.8,54.209800207642374,0.3949445389033217,1019.2981424521824,54.217986300648,2.122542817172891,2.0707291412109083,1015.6138575478176
18.9,54.20961053003427,0.3949391040260408,1024.7058397931332,54.21724020069488,2.1222955304564777,2.0705895232586182,1021.0301602068665
19.0,54.20942083241371,0.39493367874458496,1030.113412943076,54.216495418056624,2.1220482437400645,2.070449905306328,1026.446587056924
19.1,54.209231114776344,0.3949282629566475,1035.5208620289518,54.21575193868857,2.1218009570236513,2.070310287354038,1031.8631379710482
19.2,54.20904137711775,0.3949228565615238,1040.9281871763071,54.21500974876599,2.121553670307238,2.070170669401748,1037.2798128236927
19.3,54.20885161943357,0.39491745946007867,1046.3353885093163,54.2142688346796,2.1213063835908246,2.0700310514494578,1042.6966114906836
19.4,54.20866184171941,0.3949120715547128,1051.7424661508007,54.21352918303097,2.121059096874412,2.0698914334971676,1048.113533849199
19.5,54.208472043970865,0.39490669274933193,1057.1494202222516,54.21279078062829,2.1208118101579982,2.069751815544877,1053.5305797777482
19.6,54.20828222618357,0.39490132294931635,1062.5562508438502,54.212053614482144,2.120564523441585,2.069612197592587,1058.94774915615
19.7,54.208092388353116,0.39489596206148975,1067.962958134486,54.21131767180132,2.120317236725172,2.0694725796402973,1064.3650418655138
19.8,54.207902530475124,0.3948906099940913,1073.3695422117794,54.21058293998886,2.1200699500087588,2.0693329616880067,1069.7824577882204
19.9,54.20771265254519,0.3948852666567462,1078.7760031920984,54.20984940663812,2.1198226632923456,2.0691933437357166,1075.1999968079012
20.0,54.20752275455891,0.3948799319604379,1084.1823411905784,54.20911705952892,2.1195753765759324,2.0690537257834265,1080.6176588094215
20.1,54.20733283651191,0.39487460581748207,1089.5885563211414,54.208385886623944,2.119328089859519,2.0689141078311364,1086.0354436788587
20.2,54.20714289839977,0.39486928814149863,1094.9946486965116,54.20765587606493,2.1190808031431057,2.0687744898788463,1091.4533513034883
20.3,54.206952940218095,0.39486397884738694,1100.4006184282364,54.20692701616928,2.1188335164266925,2.068634871926556,1096.8713815717635
20.4,54.2067629619625,0.39485867785130074,1105.806465626702,54.20619929542657,2.1185862297102793,2.0684952539742656,1102.2895343732978
20.5,54.20657296362855,0.394853385070623,1111.21219040115,54.20547270249513,2.118338942993866,2.0683556360219755,1107.7078095988497
20.6,54.20638294521187,0.39484810042394236,1116.6177928596956,54.20474722619881,2.1180916562774526,2.068216018069686,1113.1262071403044
20.7,54.20619290670803,0.3948428238310297,1122.0232731093417,54.20402285552376,2.1178443695610394,2.0680764001173952,1118.544726890658
20.8,54.20600284811265,0.3948375552128156,1127.4286312559989,54.20329957961533,2.117597082844626,2.067936782165105,1123.963368744001
20.9,54.2058127694213,0.3948322944913677,1132.8338674044965,54.20257738777496,2.117349796128213,2.067797164212815,1129.3821325955032
21.0,54.205622670629566,0.3948270415898689,1138.2389816586012,54.2018562694572,2.1171025094118,2.067657546260525,1134.8010183413987
21.1,54.205432551733054,0.394821796432597,1143.643974121032,54.20113621426692,2.1168552226953867,2.0675179283082348,1140.220025878968
21.2,54.20524241272733,0.39481655894490286,1149.0488448934727,54.200417211956264,2.116607935978973,2.0673783103559447,1145.6391551065271
21.3,54.205052253607995,0.39481132905319105,1154.4535940765902,54.19969925242207,2.1163606492625604,2.0672386924036545,1151.0584059234097
21.4,54.20486207437062,0.3948061066848998,1159.858221770045,54.19898232570304,2.116113362546147,2.0670990744513644,1156.4777782299548
21.5,54.2046718750108,0.39480089176848165,1165.262728072509,54.19826642197716,2.1158660758297336,2.0669594564990743,1161.897271927491
21.6,54.2044816555241,0.39479568423338457,1170.6671130816753,54.197551531559036,2.1156187891133205,2.0668198385467837,1167.3168869183248
21.7,54.20429141590611,0.3947904840100342,1176.0713768942758,54.1968376448975,2.1153715023969073,2.0666802205944936,1172.7366231057242
21.8,54.20410115615242,0.39478529102981497,1181.4755196060914,54.196124752573,2.115124215680494,2.066540602642204,1178.1564803939086
21.9,54.203910876258576,0.3947801052250528,1186.879541311966,54.19541284529525,2.114876928964081,2.0664009846899134,1183.5764586880339
22.0,54.203720576220164,0.3947749265289986,1192.2834421058205,54.19470191390093,2.1146296422476674,2.0662613667376233,1188.9965578941794
22.1,54.203530256032764,0.39476975487581056,1197.6872220806633,54.19399194935128,2.114382355531254,2.066121748785333,1194.4167779193367
22.2,54.203339915691934,0.3947645902005384,1203.0908813286042,54.193282942729915,2.114135068814841,2.065982130833043,1199.8371186713957
