I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),PH2 (atm),PO2 (atm),Power-Thermal (W)
2.9,54.32617624991527,0.3967936221859472,157.96830251569182,54.47182845368683,2.1618614050825955,2.092928395625044,155.92769748430817
3.0,54.32597849530089,0.3967781776074366,163.4091246658467,54.4697082219489,2.161614118366182,2.0927887776727534,161.31087533415328
3.1,54.325780720191375,0.39676311973341444,168.84968733870974,54.46764107700314,2.1613668316497687,2.0926491597204633,166.69431266129027
3.2,54.32558292458233,0.396748423995306,174.28999566744196,54.465623646075606,2.1611195449333556,2.0925095417681736,172.07800433255807
3.3,54.325385108469334,0.39673406809315337,179.73005446383272,54.463652867828095,2.1608722582169424,2.092369923815883,177.46194553616726
3.4,54.32518727184798,0.39672003172462905,185.16986824753405,54.46172595515708,2.1606249715005292,2.092230305863593,182.8461317524659
3.5,54.324989414713876,0.39670629635334026,190.60944127185292,54.45984036338655,2.160377684784116,2.092090687911303,188.23055872814706
3.6,54.324791537062595,0.39669284500977975,196.04877754659324,54.457993762942564,2.1601303980677025,2.0919510699590127,193.61522245340674
3.7,54.32459363888972,0.3966796621195565,201.48788085835906,54.45618401577272,2.1598831113512893,2.0918114520067226,199.00011914164094
3.8,54.32439572019085,0.3966667333545363,206.92675478866082,54.45440915491074,2.159635824634876,2.0916718340544325,204.38524521133914
3.9,54.324197780961555,0.39665404550332134,212.36540273011423,54.452667366695955,2.159388537918463,2.0915322161021423,209.77059726988574
4.0,54.323999821197425,0.3966415863581324,217.80382790097767,54.45095697524442,2.15914125120205,2.091392598149852,215.1561720990223
4.1,54.32380184089405,0.39662934461565846,223.24203335823412,54.4492764288376,2.158893964485636,2.091252980197562,220.5419666417658
4.2,54.323603840046985,0.39661730978985726,228.68002200939674,54.447624287951605,2.1586466777692235,2.0911133622452716,225.92797799060324
4.3,54.32340581865183,0.39660547213501723,234.1177966231892,54.44599921469516,2.15839939105281,2.0909737442929814,231.31420337681075
4.4,54.323207776704145,0.3965938225776653,239.55535983923232,54.44439996346189,2.1581521043363967,2.0908341263406913,236.70064016076768
4.5,54.32300971419952,0.3965823526561277,244.99271417684943,54.44282537263321,2.1579048176199835,2.090694508388401,242.08728582315052
4.6,54.322811631133526,0.39657105446673413,250.42986204308897,54.44127435719326,2.1576575309035704,2.090554890436111,247.47413795691097
4.7,54.32261352750173,0.3965599206158075,255.86680574004887,54.43974590213806,2.157410244187157,2.090415272483821,252.8611942599511
4.8,54.32241540329971,0.39654894417670933,261.30354747157753,54.43823905657865,2.157162957470744,2.090275654531531,258.24845252842243
4.9,54.32221725852302,0.3965381186513133,266.7400893494162,54.436752928452286,2.1569156707543304,2.0901360365792407,263.6359106505838
5.0,54.32201909316724,0.3965274379353726,272.1764333988398,54.435286679767955,2.1566683840379173,2.0899964186269506,269.0235666011602
5.1,54.32182090722794,0.3965168962873158,277.6125815638458,54.433839522322714,2.156421097321504,2.08985680067466,274.4114184361541
5.2,54.32162270070067,0.39650648830007323,283.04853571193706,54.43241071383405,2.156173810605091,2.08971718272237,279.7994642880629
5.3,54.321424473581004,0.3964962088755874,288.4842976385354,54.43099955444064,2.155926523888678,2.0895775647700803,285.1877023614646
5.4,54.32122622586451,0.3964860532017056,293.9198690710628,54.429605383530145,2.1556792371722646,2.0894379468177897,290.57613092893723
5.5,54.32102795754674,0.3964760167311932,299.3552516727201,54.4282275768582,2.155431950455851,2.0892983288654996,295.9647483272799
5.6,54.32082966862324,0.3964660951626372,304.7904470459903,54.42686554392684,2.155184663739438,2.0891587109132095,301.3535529540097
5.7,54.320631359089596,0.3964562844230416,310.2254567358924,54.425518725595154,2.1549373770230247,2.0890190929609194,306.7425432641076
5.8,54.32043302894134,0.3964465806519344,315.6602822330058,54.42418659189755,2.1546900903066115,2.0888794750086292,312.13171776699414
5.9,54.32023467817404,0.3964369801868348,321.09492497628725,54.422868640048684,2.1544428035901984,2.088739857056339,317.52107502371274
6.0,54.320036306783244,0.39642747954994106,326.52938635569546,54.42156439261591,2.1541955168737847,2.0886002391040486,322.9106136443045
6.1,54.3198379147645,0.39641807543591895,331.963667714642,54.420273395842955,2.153948230157372,2.0884606211517585,328.3003322853579
6.2,54.31963950211337,0.39640876470068315,337.3977703522807,54.418995218109785,2.1537009434409584,2.088321003199469,333.6902296477193
6.3,54.31944106882539,0.39639954435107577,342.8316955256488,54.417729448515686,2.1534536567245453,2.0881813852471782,339.0803044743511
6.4,54.31924261489612,0.3963904115353587,348.2654444516739,54.41647569557404,2.153206370008132,2.088041767294888,344.4705555483261
6.5,54.31904414032108,0.3963813635344419,353.6990183090532,54.415233586008185,2.152959083291719,2.087902149342598,349.86098169094674
6.6,54.31884564509585,0.39637239775378247,359.1324182400191,54.41400276363926,2.1527117965753058,2.087762531390308,355.2515817599808
6.7,54.318647129215954,0.396363511715892,364.56564535199635,54.41278288835766,2.1524645098588926,2.0876229134380178,360.6423546480036
6.8,54.31844859267692,0.3963547030533994,369.9987007191606,54.411573635170676,2.152217223142479,2.0874832954857276,366.03329928083934
6.9,54.318250035474314,0.3963459695026203,375.43158538390605,54.41037469331972,2.151969936426066,2.0873436775334375,371.42441461609394
7.0,54.318051457603666,0.3963373088975888,380.8643003582269,54.40918576546098,2.1517226497096527,2.0872040595811474,376.8156996417731
7.1,54.3178528590605,0.39632871916451234,386.2968466250202,54.408006566904255,2.1514753629932395,2.0870644416288573,382.2071533749797
7.2,54.317654239840365,0.3963201983166156,391.72922513931593,54.406836824904985,2.1512280762768263,2.0869248236765667,387.5987748606841
7.3,54.31745559993879,0.3963117444493382,397.16143682943755,54.405676278005146,2.150980789560413,2.0867852057242766,392.9905631705624
7.4,54.31725693935131,0.39630335573586073,402.59348259810037,54.40452467541896,2.1507335028439996,2.0866455877719865,398.3825174018997
7.5,54.317058258073445,0.39629503042293,408.02536332344874,54.40338177645983,2.1504862161275864,2.0865059698196964,403.7746366765512
7.6,54.31685955610074,0.39628676682696157,413.45707986004015,54.40224735000528,2.1502389294111732,2.0863663518674063,409.1669201399598
7.7,54.31666083342872,0.3962785633303962,418.88863303977524,54.401121173996785,2.14999164269476,2.086226733915116,414.55936696022474
7.8,54.316462090052894,0.39627041837829213,424.3200236727812,54.400003034971945,2.149744355978347,2.086087115962826,419.9519763272188
7.9,54.31626332596881,0.3962623304751346,429.7512525482492,54.39889272762648,2.1494970692619333,2.085947498010536,425.3447474517508
8.0,54.31606454117198,0.3962542981818446,435.18232043522903,54.39779005440363,2.1492497825455206,2.085807880058246,430.73767956477093
8.1,54.31586573565794,0.3962463201129753,440.6132280833849,54.39669482510925,2.149002495829107,2.0856682621059552,436.130771916615
8.2,54.315666909422184,0.3962383949340792,446.0439762237132,54.395606856550394,2.148755209112694,2.085528644153665,441.5240237762867
8.3,54.31546806246025,0.3962305213592353,451.4745655692254,54.39452597219582,2.1485079223962806,2.0853890262013755,446.9174344307747
8.4,54.31526919476765,0.39622269814872463,456.90499681559817,54.39345200185692,2.1482606356798675,2.085249408249085,452.31100318440184
8.5,54.315070306339905,0.39621492410684284,462.33527064179276,54.392384781387385,2.1480133489634543,2.0851097902967948,457.7047293582072
8.6,54.31487139717252,0.3962071980798405,467.76538771064435,54.39132415240051,2.147766062247041,2.0849701723445047,463.0986122893556
8.7,54.314672467261005,0.39619951895398375,473.19534866942513,54.39026996200289,2.1475187755306275,2.0848305543922145,468.4926513305748
8.8,54.31447351660089,0.39619188565372443,478.625154150381,54.38922206254329,2.1472714888142144,2.0846909364399244,473.886845849619
8.9,54.31427454518768,0.3961842971399737,484.0548047712428,54.38818031137559,2.147024202097801,2.0845513184876343,479.2811952287572
9.0,54.31407555301688,0.3961767524084733,489.4843011357169,54.387144570635215,2.146776915381388,2.084411700535344,484.67569886428305
9.1,54.31387654008399,0.39616925048825535,494.91364383395205,54.3861147070277,2.146529628664975,2.084272082583054,490.0703561660479
9.2,54.313677506384515,0.39616179044018723,500.34283344298586,54.3850905916289,2.1462823419485617,2.084132464630764,495.465166557014
9.3,54.31347845191398,0.39615437135559484,505.7718705271734,54.38407209969606,2.146035055232148,2.0839928466784734,500.8601294728266
9.4,54.313279376667865,0.39614699235495954,511.2007556385951,54.383059110488844,2.145787768515735,2.0838532287261833,506.25524436140483
9.5,54.31308028064168,0.39613965258668365,516.6294893174494,54.38205150709994,2.1455404817993218,2.083713610773893,511.65051068255053
9.6,54.31288116383092,0.3961323512259216,522.0580720924273,54.38104917629452,2.1452931950829086,2.083573992821603,517.0459279075726
9.7,54.312682026231094,0.3961250874734703,527.4865044810726,54.38005200835801,2.1450459083664954,2.083434374869313,522.4414955189272
9.8,54.31248286783769,0.3961178605547174,532.9147869901258,54.37905989695161,2.144798621650082,2.083294756917023,527.8372130098742
9.9,54.3122836886462,0.3961106697186428,538.3429201158553,54.378072738975284,2.144551334933669,2.0831551389647327,533.2330798841447
10.0,54.312084488652125,0.3961035142368698,543.7709043443749,54.37709043443749,2.1443040482172555,2.0830155210124426,538.6290956556251
10.1,54.31188526785096,0.3960963934027642,549.1987401519478,54.37611288633147,2.1440567615008423,2.0828759030601525,544.0252598480521
10.2,54.311686026238185,0.396089306530577,554.6264280052795,54.37514000051761,2.143809474784429,2.082736285107862,549.4215719947202
10.3,54.31148676380929,0.3960822529546298,560.0539683617993,54.37417168561158,2.143562188068016,2.082596667155572,554.8180316382008
10.4,54.31128748055978,0.39607523202853884,565.4813616699292,54.37320785287781,2.143314901351603,2.082457049203282,560.2146383300707
10.5,54.311088176485114,0.39606824312447625,570.9086083693451,54.3722484161281,2.1430676146351897,2.0823174312509916,565.6113916306549
10.6,54.31088885158079,0.39606128563246706,576.3357088912259,54.37129329162508,2.142820327918776,2.0821778132987014,571.0082911087741
10.7,54.310689505842305,0.3960543589597179,581.7626636584938,54.37034239799008,2.142573041202363,2.0820381953464113,576.4053363415061
10.8,54.31049013926511,0.3960474625299782,587.1894730860464,54.3693956561154,2.1423257544859498,2.081898577394121,581.8025269139537
10.9,54.31029075184472,0.39604059578293016,592.6161375809792,54.36845298908065,2.1420784677695366,2.081758959441831,587.1998624190209
11.0,54.31009134357659,0.3960337581736065,598.0426575427997,54.3675143220727,2.1418311810531234,2.081619341489541,592.5973424572003
11.1,54.309891914456195,0.39602694917183506,603.4690333636356,54.36657958230952,2.14158389433671,2.0814797235372504,597.9949666363642
11.2,54.30969246447903,0.39602016826170805,608.8952654284335,54.36564869896728,2.1413366076202967,2.0813401055849603,603.3927345715664
11.3,54.309492993640546,0.3960134149410743,614.3213541151506,54.364721603110674,2.1410893209038835,2.0812004876326706,608.7906458848494
11.4,54.309293501936224,0.396006688721055,619.7472997949413,54.36379822762643,2.1408420341874703,2.08106086968038,614.1887002050586
11.5,54.30909398936155,0.39599998912558027,625.1731028323361,54.36287850715966,2.140594747471057,2.08092125172809,619.5868971676639
11.6,54.308894455911975,0.39599331569094437,630.5987635854129,54.361962378052844,2.140347460754644,2.0807816337758,624.9852364145869
11.7,54.30869490158298,0.39598666796538246,636.0242824059661,54.36104977828771,2.1401001740382304,2.0806420158235097,630.3837175940337
11.8,54.308495326370014,0.3959800455086634,641.4496596396659,54.36014064742931,2.1398528873218177,2.0805023978712196,635.782340360334
11.9,54.30829573026857,0.3959734478917005,646.8748956262145,54.35923492657265,2.139605600605404,2.0803627799189295,641.1811043737855
12.0,54.30809611327407,0.39596687469617853,652.2999906994967,54.35833255829139,2.139358313888991,2.0802231619666394,646.5800093005033
12.1,54.307896475382016,0.3959603255141964,657.7249451877254,54.35743348658888,2.1391110271725777,2.0800835440143493,651.9790548122744
12.2,54.30769681658785,0.3959537999479236,663.1497594135817,54.35653765685096,2.1388637404561646,2.079943926062059,657.3782405864182
12.3,54.30749713688704,0.3959472976092724,668.5744336943512,54.35564501580091,2.1386164537397514,2.0798043081097686,662.7775663056487
12.4,54.30729743627503,0.39594081811958115,673.9989683420556,54.3547555114561,2.1383691670233382,2.0796646901574785,668.1770316579443
12.5,54.30709771474728,0.39593436110931207,679.4233636635796,54.35386909308637,2.1381218803069246,2.079525072205189,673.5766363364204
12.6,54.306897972299254,0.39592792621776074,684.8476199607949,54.3529857111742,2.1378745935905115,2.0793854542528982,678.976380039205
12.7,54.30669820892639,0.39592151309277596,690.2717375306788,54.352105317376285,2.1376273068740983,2.079245836300608,684.3762624693211
12.8,54.30649842462416,0.395915121390492,695.6957166654303,54.35122786448674,2.137380020157685,2.079106218348318,689.7762833345697
12.9,54.306298619387995,0.39590875077507026,701.1195576525813,54.35035330640165,2.137132733441272,2.078966600396028,695.1764423474186
13.0,54.306098793213344,0.3959024009184521,706.5432607751063,54.3494815980851,2.1368854467248584,2.0788269824437378,700.5767392248937
13.1,54.30589894609567,0.39589607150011924,711.9668263115263,54.34861269553637,2.136638160008445,2.0786873644914476,705.9771736884735
13.2,54.30569907803039,0.39588976220686517,717.3902545360115,54.347746555758455,2.136390873292032,2.078547746539157,711.3777454639883
13.3,54.30549918901298,0.39588347273257457,722.8135457184803,54.34688313672784,2.136143586575619,2.078408128586867,716.7784542815197
13.4,54.30529927903886,0.3958772027780101,728.236700124694,54.346022397365225,2.1358962998592057,2.0782685106345773,722.1792998753059
13.5,54.30509934810348,0.3958709520506082,733.6597180163512,54.345164297507495,2.1356490131427925,2.0781288926822867,727.5802819836488
13.6,54.30489939620228,0.3958647202642824,739.0825996511774,54.344308797880686,2.135401726426379,2.0779892747299966,732.9814003488226
13.7,54.304699423330696,0.395858507139233,744.5053452830124,54.3434558600739,2.135154439709966,2.0778496567777065,738.3826547169874
13.8,54.30449942948416,0.3958523124017644,749.9279551618962,54.34260544651421,2.1349071529935526,2.0777100388254164,743.7840448381038
13.9,54.30429941465812,0.395846135784109,755.3504295341505,54.341757520442485,2.1346598662771394,2.0775704208731263,749.1855704658494
14.0,54.30409937884798,0.39583997702425666,760.7727686424594,54.34091204588995,2.1344125795607263,2.077430802920836,754.5872313575406
14.1,54.303899322049205,0.39583383586579146,766.1949727259475,54.340068987655854,2.134165292844313,2.077291184968546,759.9890272740523
14.2,54.3036992442572,0.39582771205773315,771.6170420202557,54.33922831128561,2.1339180061279,2.077151567016256,765.3909579797443
14.3,54.303499145467406,0.39582160535438454,777.0389767576137,54.33838998304991,2.133670719411487,2.077011949063966,770.7930232423863
14.4,54.30329902567525,0.39581551551518446,782.4607771669131,54.33755396992452,2.133423432695073,2.0768723311116752,776.1952228330869
14.5,54.30309888487616,0.3958094423045655,787.8824434737758,54.336720239570745,2.13317614597866,2.076732713159385,781.5975565262241
14.6,54.30289872306555,0.39580338549181643,793.3039759006218,54.335888760316564,2.132928859262247,2.0765930952070955,787.000024099378
14.7,54.30269854023884,0.39579734485095014,798.725374666735,54.33505950113844,2.1326815725458337,2.076453477254805,792.4026253332648
14.8,54.302498336391466,0.3957913201605752,804.1466399883278,54.33423243164377,2.1324342858294205,2.0763138593025148,797.8053600116722
14.9,54.30229811151884,0.39578531120377214,809.5677720786023,54.33340752205384,2.132186999113007,2.0761742413502247,803.2082279213977
15.0,54.302097865616375,0.39577931776797354,814.9887711478111,54.33258474318741,2.1319397123965937,2.0760346233979345,808.6112288521888
15.1,54.301897598679496,0.39577333964484895,820.4096374033174,54.33176406644487,2.1316924256801806,2.0758950054456444,814.0143625966824
15.2,54.3016973107036,0.3957673766301923,825.8303710496505,54.330945463792794,2.1314451389637674,2.0757553874933543,819.4176289503495
15.3,54.301497001684126,0.3957614285238143,831.2509722885632,54.33012890774923,2.1311978522473543,2.0756157695410637,824.8210277114368
15.4,54.30129667161647,0.39575549512943753,836.6714413190855,54.329314371369186,2.130950565530941,2.0754761515887736,830.2245586809145
15.5,54.30109632049604,0.39574957625459517,842.0917783375778,54.32850182823083,2.1307032788145275,2.075336533636484,835.6282216624221
15.6,54.30089594831824,0.39574367171053276,847.5119835377823,54.32769125242194,2.1304559920981148,2.0751969156841934,841.0320164622176
15.7,54.30069555507851,0.39573778131211423,852.9320571108746,54.326882618527044,2.130208705381701,2.0750572977319033,846.4359428891253
15.8,54.30049514077222,0.3957319048777283,858.3519992455098,54.32607590161454,2.129961418665288,2.074917679779613,851.8400007544902
15.9,54.30029470539478,0.39572604222920116,863.7718101278733,54.325271077224734,2.129714131948875,2.074778061827323,857.2441898721266
16.0,54.300094248941605,0.39572019319170965,869.1914899417264,54.3244681213579,2.1294668452324617,2.074638443875033,862.6485100582735
16.1,54.29989377140808,0.39571435759369744,874.6110388684509,54.323667010462785,2.1292195585160485,2.074498825922743,868.0529611315492
16.2,54.29969327278962,0.3957085352667947,880.0304570870944,54.32286772142558,2.1289722717996353,2.0743592079704527,873.4575429129054
16.3,54.299492753081616,0.39570272604573936,885.4497447744133,54.322070231559096,2.1287249850832217,2.0742195900181626,878.8622552255868
16.4,54.299292212279454,0.3956969297683006,890.8689021049138,54.32127451859231,2.1284776983668086,2.0740799720658725,884.267097895086
16.5,54.29909165037855,0.3956911462752064,896.2879292508956,54.320480560660336,2.1282304116503954,2.073940354113582,889.6720707491044
16.6,54.29889106737427,0.39568537541007065,901.7068263824888,54.3196883362945,2.1279831249339822,2.073800736161292,895.0771736175113
16.7,54.29869046326204,0.3956796170193248,907.1255936676955,54.31889782441291,2.127735838217569,2.0736611182090017,900.4824063323043
16.8,54.29848983803722,0.3956738709521499,912.5442312724272,54.31810900431114,2.1274885515011555,2.0735215002567116,905.8877687275728
16.9,54.298289191695204,0.39566813706041193,917.9627393605415,54.31732185565335,2.1272412647847423,2.0733818823044214,911.2932606394583
17.0,54.298088524231396,0.3956624151985979,923.3811180938799,54.31653635846352,2.126993978068329,2.0732422643521313,916.69888190612
17.1,54.29788783564116,0.39565670522375473,928.7993676323016,54.315752493117046,2.126746691351916,2.073102646399841,922.1046323676985
17.2,54.2976871259199,0.3956510069954293,934.2174881337197,54.31497024033254,2.126499404635503,2.072963028447551,927.5105118662801
17.3,54.297486395062975,0.3956453203756107,939.6354797541343,54.31418958116383,2.1262521179190896,2.072823410495261,932.9165202458656
17.4,54.297285643065784,0.3956396452286736,945.0533426476662,54.31341049699232,2.126004831202676,2.0726837925429704,938.3226573523335
17.5,54.2970848699237,0.3956339814213242,950.4710769665894,54.31263296951939,2.1257575444862633,2.0725441745906803,943.7289230334105
17.6,54.2968840756321,0.3956283288225462,955.8886828613611,54.311856980759146,2.1255102577698497,2.0724045566383906,949.135317138639
17.7,54.29668326018636,0.3956226873035498,961.3061604806544,54.31108251303132,2.1252629710534365,2.0722649386861,954.5418395193454
17.8,54.296482423581864,0.39561705673772163,966.7235099713889,54.31030954895443,2.1250156843370234,2.07212532073381,959.9484900286111
17.9,54.29628156581397,0.3956114370005752,972.1407314787575,54.30953807143897,2.12476839762061,2.07198570278152,965.3552685212422
18.0,54.29608068687806,0.39560582796970456,977.5578251462588,54.30876806368104,2.124521110904197,2.0718460848292297,970.7621748537412
18.1,54.29587978676949,0.39560022952473733,982.9747911157226,54.30799950915594,2.124273824187784,2.0717064668769396,976.1692088842774
18.2,54.29567886548364,0.3955946415472902,988.3916295273383,54.307232391612,2.1240265374713703,2.0715668489246495,981.5763704726616
18.3,54.29547792301588,0.3955890639209255,993.8083405196833,54.30646669506466,2.123779250754957,2.071427230972359,986.9836594803168
18.4,54.295276959361566,0.3955834965311087,999.2249242297471,54.305702403790605,2.123531964038544,2.0712876130200693,992.3910757702527
18.5,54.29507597451607,0.3955779392651667,1004.6413807929587,54.30493950232209,2.1232846773221308,2.071147995067779,997.7986192070412
18.6,54.294874968474744,0.39557239201224853,1010.0577103432115,54.304177975441476,2.1230373906057176,2.0710083771154886,1003.2062896567885
18.7,54.29467394123295,0.3955668546632854,1015.4739130128878,54.30341780817582,2.122790103889304,2.0708687591631985,1008.6140869871119
18.8,54.29447289278606,0.3955613271109534,1020.8899889328837,54.30265898579169,2.122542817172891,2.0707291412109083,1014.0220110671162
18.9,54.294271823129414,0.395555809249636,1026.3059382326314,54.30190149379003,2.1222955304564777,2.0705895232586182,1019.4300617673683
19.0,54.29407073225839,0.39555030097538824,1031.7217610401246,54.3011453179013,2.1220482437400645,2.070449905306328,1024.838238959875
19.1,54.29386962016831,0.3955448021859013,1037.1374574819383,54.300390444080534,2.1218009570236513,2.070310287354038,1030.2465425180617
19.2,54.29366848685456,0.3955393127804691,1042.5530276832537,54.2996368585028,2.121553670307238,2.070170669401748,1035.6549723167461
19.3,54.29346733231247,0.3955338326599541,1047.968471767879,54.2988845475585,2.1213063835908246,2.0700310514494578,1041.063528232121
19.4,54.293266156537385,0.39552836172675515,1053.3837898582694,54.298133497848944,2.121059096874412,2.0698914334971676,1046.4722101417303
19.5,54.29306495952468,0.39552289988477635,1058.798982075551,54.2973836961821,2.1208118101579982,2.069751815544877,1051.881017924449
19.6,54.29286374126967,0.3955174470393957,1064.2140485395378,54.296635129568244,2.120564523441585,2.069612197592587,1057.2899514604624
19.7,54.29266250176772,0.39551200309743534,1069.6289893687538,54.295887785215925,2.120317236725172,2.0694725796402973,1062.6990106312462
19.8,54.292461241014166,0.3955065679671321,1075.0438046804525,54.2951416505279,2.1200699500087588,2.0693329616880067,1068.1081953195473
19.9,54.292259959004355,0.39550114155810956,1080.4584945906358,54.294396713097285,2.1198226632923456,2.0691933437357166,1073.5175054093638
20.0,54.292058655733626,0.39549572378134934,1085.8730592140728,54.29365296070364,2.1195753765759324,2.0690537257834265,1078.9269407859272
20.1,54.291857331197306,0.3954903145491648,1091.2874986643178,54.29291038130934,2.119328089859519,2.0689141078311364,1084.3365013356822
20.2,54.29165598539075,0.39548491377517414,1096.7018130537292,54.29216896305591,2.1190808031431057,2.0687744898788463,1089.7461869462704
20.3,54.29145461830928,0.395479521374275,1102.1160024934875,54.29142869426047,2.1188335164266925,2.068634871926556,1095.1559975065124
20.4,54.29125322994823,0.39547413726261876,1107.530067093611,54.29068956341231,2.1185862297102793,2.0684952539742656,1100.5659329063888
20.5,54.29105182030295,0.39546876135758685,1112.9440069629752,54.28995155916952,2.118338942993866,2.0683556360219755,1105.9759930370246
20.6,54.29085038936874,0.3954633935777657,1118.3578222093272,54.28921467035568,2.1180916562774526,2.068216018069686,1111.386177790673
20.7,54.29064893714095,0.39545803384292455,1123.7715129393032,54.28847888595668,2.1178443695610394,2.0680764001173952,1116.7964870606966
20.8,54.29044746361491,0.3954526820739918,1129.185079258446,54.2877441951176,2.117597082844626,2.067936782165105,1122.2069207415539
20.9,54.29024596878594,0.3954473381930332,1134.5985212712176,54.2870105871396,2.117349796128213,2.067797164212815,1127.6174787287823
21.0,54.29004445264936,0.3954420021232299,1140.011839081017,54.286278051477,2.1171025094118,2.067657546260525,1133.0281609189828
21.1,54.2898429152005,0.39543667378885755,1145.4250327901952,54.285546577734365,2.1168552226953867,2.0675179283082348,1138.4389672098048
21.2,54.28964135643467,0.39543135311526517,1150.8381025000683,54.284816155663606,2.116607935978973,2.0673783103559447,1143.8498974999313
21.3,54.28943977634721,0.3954260400288555,1156.2510483109354,54.284086775161285,2.1163606492625604,2.0672386924036545,1149.2609516890645
21.4,54.289238174933416,0.39542073445706466,1161.663870322089,54.28335842626584,2.116113362546147,2.0670990744513644,1154.6721296779108
21.5,54.28903655218862,0.39541543632834336,1167.076568631832,54.282631099154976,2.1158660758297336,2.0669594564990743,1160.0834313681678
21.6,54.28883490810813,0.3954101455721377,1172.4891433374903,54.281904784143066,2.1156187891133205,2.0668198385467837,1165.4948566625098
21.7,54.28863324268726,0.39540486211887127,1177.9015945354265,54.28117947167865,2.1153715023969073,2.0666802205944936,1170.9064054645733
21.8,54.28843155592132,0.39539958589992646,1183.3139223210535,54.2804551523419,2.115124215680494,2.066540602642204,1176.3180776789466
21.9,54.28822984780563,0.39539431684762755,1188.7261267888466,54.279731816842315,2.114876928964081,2.0664009846899134,1181.729873211153
22.0,54.28802811833549,0.39538905489522325,1194.1382080323576,54.279009456016254,2.1146296422476674,2.0662613667376233,1187.1417919676423
22.1,54.2878263675062,0.39538379997687,1199.5501661442263,54.278288060824714,2.114382355531254,2.066121748785333,1192.5538338557737
22.2,54.287624595313076,0.3953785520276155,1204.9620012161934,54.27756762235106,2.114135068814841,2.065982130833043,1197.9659987838063
