I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),PH2 (atm),PH2O (atm),PO2 (atm),Power-Thermal (W)
13.1,3.011644388187836,0.3915843766190427,40.012091602933786,3.0543581376285336,2.167192119867094,2.6674395435501923,2.0959381144374807,40.55290839706621
13.2,3.0116442524247256,0.39149893976317834,40.30873083801684,3.0536917301527913,2.16717806948548,2.667422249954864,2.0959301815992823,40.87126916198316
13.3,3.011644116661101,0.3914138544071749,40.60527325620033,3.0530280643759644,2.1671640191038657,2.6674049563595355,2.095922248761084,41.18972674379968
13.4,3.0116439808969635,0.39132911528504166,40.901719129592564,3.0523670992233254,2.167149968722251,2.667387662764207,2.0959143159228857,41.50828087040745
13.5,3.011643845132311,0.3912447172482466,41.19806872624037,3.051708794536324,2.167135918340637,2.667370369168878,2.0959063830846874,41.826931273759634
13.6,3.0116437093671458,0.3911606552622501,41.494322310219495,3.051053111045551,2.1671218679590223,2.6673530755735495,2.095898450246489,42.14567768978051
13.7,3.0116435736014657,0.39107692440316316,41.790480141722014,3.050400010344673,2.1671078175774077,2.6673357819782213,2.0958905174082907,42.46451985827798
13.8,3.0116434378352723,0.39099351985452935,42.08654247714154,3.0497494548653292,2.1670937671957935,2.6673184883828926,2.0958825845700924,42.78345752285846
13.9,3.011643302068565,0.39091043690422156,42.38250956915571,3.0491014078529286,2.167079716814179,2.667301194787564,2.095874651731894,43.1024904308443
14.0,3.0116431663013437,0.39082767094145054,42.678381666806395,3.048455833343314,2.1670656664325647,2.6672839011922354,2.0958667188936957,43.42161833319361
14.1,3.0116430305336084,0.3907452174538794,42.97415901557766,3.0478126961402596,2.1670516160509505,2.667266607596907,2.0958587860554974,43.74084098442234
14.2,3.0116428947653597,0.3906630720248415,43.26984185747145,3.0471719617937643,2.167037565669336,2.6672493140015785,2.095850853217299,44.06015814252855
14.3,3.0116427589965964,0.3905812303306535,43.5654304310811,3.0465335965790974,2.1670235152877217,2.66723202040625,2.0958429203791007,44.37956956891892
14.4,3.0116426232273197,0.39049968813802444,43.860924971662904,3.0458975674765907,2.167009464906107,2.667214726810921,2.0958349875409024,44.6990750283371
14.5,3.011642487457529,0.3904184413015532,44.15632571120567,3.045263842152115,2.166995414524493,2.667197433215593,2.0958270547027045,45.01867428879434
14.6,3.0116423516872244,0.39033748576131194,44.45163287849821,3.0446323889382336,2.1669813641428783,2.6671801396202643,2.095819121864506,45.33836712150179
14.7,3.011642215916406,0.39025681754051306,44.746846699195224,3.044003176816002,2.1669673137612637,2.6671628460249357,2.095811189026308,45.65815330080478
14.8,3.011642080145074,0.3901764327432537,45.04196739588121,3.0433761753973787,2.1669532633796496,2.667145552429607,2.0958032561881095,45.9780326041188
14.9,3.011641944373227,0.39009632755233703,45.33699518813261,3.042751354908229,2.1669392129980354,2.667128258834279,2.095795323349911,46.29800481186739
15.0,3.0116418086008667,0.3900164982271673,45.63193029257857,3.042128686171905,2.1669251626164208,2.66711096523895,2.095787390511713,46.61806970742143
15.1,3.0116416728279924,0.38993694110171284,45.92677292295974,3.0415081405933604,2.1669111122348066,2.6670936716436215,2.0957794576735145,46.93822707704026
15.2,3.0116415370546044,0.38985765258253763,46.221523290185665,3.040889690143794,2.166897061853192,2.667076378048293,2.095771524835316,47.25847670981433
15.3,3.011641401280703,0.3897786291468978,46.51618160239079,3.040273307345803,2.166883011471578,2.6670590844529647,2.095763591997118,47.57881839760922
15.4,3.0116412655062867,0.389699867340898,46.81074806498867,3.0396589652590045,2.166868961089963,2.667041790857636,2.0957556591589195,47.899251935011335
15.5,3.0116411297313572,0.3896213637777104,47.10522288072519,3.039046637466141,2.166854910708349,2.6670244972623074,2.095747726320721,48.219777119274816
15.6,3.011640993955913,0.3895431151358486,47.39960624973006,3.0384362980596196,2.1668408603267344,2.6670072036669787,2.095739793482523,48.54039375026994
15.7,3.0116408581799554,0.38946511815749785,47.69389836956719,3.0378279216284834,2.16682680994512,2.66698991007165,2.0957318606443245,48.86110163043281
15.8,3.0116407224034836,0.38938736964689763,47.98809943528367,3.0372214832458018,2.166812759563506,2.666972616476322,2.095723927806126,49.18190056471634
15.9,3.011640586626498,0.38930986646877613,48.28220963945762,3.036616958456454,2.1667987091818914,2.6669553228809932,2.095715994967928,49.502790360542384
16.0,3.0116404508489985,0.3892326055468327,48.57622917224472,3.036014323265295,2.166784658800277,2.6669380292856646,2.0957080621297295,49.82377082775528
