I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),PH2 (atm),PH2O (atm),PO2 (atm),Power-Thermal (W)
8.1,3.012350945999895,0.3965615430065653,25.054758287154794,3.0931800354512093,2.1678946389478138,2.66830422331662,2.096334756347396,24.760241712845207
8.2,3.0123508021100736,0.39644753195362514,25.356784143753867,3.0922907492382765,2.1678805885661996,2.6682869297212912,2.0963268235091976,25.073215856246133
8.3,3.0123506582197086,0.3963344317891387,25.65869111402884,3.091408567955282,2.167866538184585,2.6682696361259626,2.0963188906709993,25.386308885971165
8.4,3.0123505143287987,0.39622222069462437,25.96047989991179,3.09053332141807,2.1678524878029704,2.668252342530634,2.096310957832801,25.699520100088215
8.5,3.0123503704373444,0.3961108776262588,26.262151186620958,3.0896648454848186,2.167838437421356,2.6682350489353053,2.0963030249946026,26.012848813379044
8.6,3.0123502265453457,0.39600038227863227,26.563705643250657,3.0888029817733322,2.1678243870397416,2.668217755339977,2.0962950921564043,26.326294356749344
8.7,3.0123500826528025,0.3958907150506012,26.865143923333797,3.0879475773946896,2.1678103366581274,2.6682004617446484,2.096287159318206,26.639856076666202
8.8,3.012349938759715,0.3957818570130907,27.166466665378547,3.0870984847021075,2.1677962862765128,2.6681831681493198,2.0962792264800076,26.95353333462146
8.9,3.0123497948660822,0.39567378987871715,27.46767449338055,3.0862555610539943,2.1677822358948986,2.668165874553991,2.0962712936418093,27.267325506619454
9.0,3.0123496509719057,0.39556649597310833,27.768768017312205,3.085418668590245,2.1677681855132844,2.668148580958663,2.096263360803611,27.581231982687797
9.1,3.0123495070771837,0.39545995820780644,28.069747833590103,3.0845876740208906,2.16775413513167,2.6681312873633343,2.0962554279654126,27.895252166409897
9.2,3.0123493631819183,0.3953541600546541,28.37061452552198,3.0837624484263024,2.1677400847500556,2.6681139937680056,2.0962474951272143,28.20938547447802
9.3,3.0123492192861074,0.3952490855215632,28.671368663734196,3.082942867068193,2.167726034368441,2.668096700172677,2.096239562289016,28.52363133626581
9.4,3.0123490753897526,0.39514471912958093,28.972010806580876,3.0821288092107313,2.1677119839868264,2.6680794065773483,2.096231629450818,28.83798919341913
9.5,3.012348931492853,0.3950410458911681,29.27254150053556,3.0813201579511116,2.1676979336052122,2.66806211298202,2.0962236966126198,29.152458499464444
9.6,3.0123487875954087,0.39493805128961623,29.572961280566464,3.080516800059007,2.1676838832235976,2.6680448193866915,2.0962157637744214,29.467038719433535
9.7,3.01234864369742,0.3948357212595295,29.873270670496,3.0797186258243303,2.1676698328419834,2.668027525791363,2.096207830936223,29.781729329503996
9.8,3.012348499798887,0.394734042168309,30.173470183345543,3.0789255289128103,2.1676557824603693,2.6680102321960346,2.0961998980980248,30.096529816654463
9.9,3.0123483558998085,0.3946330007985764,30.47356032166607,3.0781374062288958,2.1676417320787547,2.667992938600706,2.0961919652598264,30.411439678333938
10.0,3.0123482120001865,0.394532584331481,30.773541577855518,3.077354157785552,2.1676276816971405,2.6679756450053773,2.096184032421628,30.726458422144486
10.1,3.012348068100019,0.39443278033083695,31.073414434463338,3.0765756865805285,2.167613631315526,2.6679583514100487,2.0961760995834298,31.041585565536664
10.2,3.012347924199308,0.39433357672804287,31.373179364483093,3.0758018984787348,2.1675995809339117,2.66794105781472,2.0961681667452314,31.356820635516907
10.3,3.012347780298052,0.3942349618077357,31.672836831633493,3.075032702100339,2.167585530552297,2.667923764219392,2.096160233907033,31.672163168366513
10.4,3.012347636396251,0.394136924194139,31.972387290628554,3.074268008714284,2.1675714801706825,2.667906470624063,2.0961523010688348,31.98761270937145
10.5,3.0123474924939053,0.3940394528380637,32.27183118743742,3.073507732136897,2.1675574297890683,2.6678891770287345,2.0961443682306364,32.30316881256258
10.6,3.0123473485910157,0.3939425370045255,32.57116895953416,3.0727517886352986,2.1675433794074537,2.667871883433406,2.096136435392438,32.618831040465835
10.7,3.0123472046875808,0.39384616626094254,32.87040103613827,3.0720000968353522,2.1675293290258395,2.6678545898380777,2.0961285025542398,32.93459896386173
10.8,3.012347060783602,0.39375033046588387,33.16952783844606,3.0712525776338944,2.1675152786442253,2.667837296242749,2.0961205697160414,33.250472161553944
10.9,3.012346916879078,0.39365501975833433,33.46854977985359,3.0705091541150082,2.1675012282626107,2.6678200026474204,2.096112636877843,33.566450220146415
11.0,3.01234677297401,0.39356022454745165,33.76746726617135,3.069769751470123,2.1674871778809965,2.6678027090520917,2.0961047040396448,33.882532733828654
11.1,3.0123466290683965,0.39346593550278497,34.066280695831125,3.069034296921723,2.167473127499382,2.667785415456763,2.096096771201447,34.198719304168876
11.2,3.012346485162239,0.3933721435449344,34.36499046008547,3.0683027196504886,2.1674590771177678,2.667768121861435,2.0960888383632486,34.51500953991453
11.3,3.0123463412555367,0.39327883983662365,34.66359694320001,3.067574950725665,2.167445026736153,2.667750828266106,2.09608090552505,34.83140305679999
11.4,3.01234619734829,0.39318601577416684,34.96210052263892,3.0668509230385017,2.1674309763545385,2.6677335346707776,2.096072972686852,35.147899477361086
11.5,3.012346053440498,0.393093662979308,35.26050156924393,3.0661305712386024,2.167416925972925,2.6677162410754494,2.0960650398486536,35.46449843075607
11.6,3.012345909532162,0.3930017732914137,35.558800447407116,3.0654138316730273,2.16740287559131,2.6676989474801207,2.0960571070104552,35.78119955259289
11.7,3.0123457656232815,0.39291033876000114,35.85699751523771,3.064700642328009,2.1673888252096956,2.667681653884792,2.096049174172257,36.0980024847623
11.8,3.0123456217138562,0.3928193516375831,36.15509312472315,3.063990942773148,2.1673747748280814,2.6676643602894634,2.0960412413340586,36.41490687527686
11.9,3.012345477803886,0.392728804372816,36.453087621884784,3.063284674107965,2.1673607244464668,2.6676470666941348,2.0960333084958602,36.731912378115226
12.0,3.012345333893371,0.39263868960393444,36.75098134692827,3.062581778910689,2.1673466740648526,2.6676297730988066,2.096025375657662,37.049018653071734
12.1,3.0123451899823115,0.3925490001524579,37.04877463438898,3.0618822011891718,2.167332623683238,2.667612479503478,2.0960174428194636,37.36622536561102
12.2,3.0123450460707075,0.392459729017156,37.34646781327256,3.0611858863338166,2.167318573301624,2.6675951859081493,2.0960095099812652,37.68353218672744
12.3,3.012344902158559,0.3923708693682609,37.64406120719095,3.060492781072435,2.167304522920009,2.6675778923128206,2.096001577143067,38.00093879280905
12.4,3.012344758245866,0.3922824145419141,37.94155513449393,3.05980283342693,2.167290472538395,2.6675605987174924,2.0959936443048686,38.31844486550607
12.5,3.012344614332627,0.3921943580348349,38.23894990839641,3.0591159926717126,2.167276422156781,2.6675433051221638,2.0959857114666702,38.63605009160359
12.6,3.0123444704188445,0.39210669349920374,38.536245837101745,3.0584322092937892,2.1672623717751662,2.667526011526835,2.095977778628472,38.95375416289826
12.7,3.012344326504517,0.39201941473774443,38.833443223920966,3.057751434954407,2.1672483213935516,2.6675087179315065,2.0959698457902736,39.27155677607904
12.8,3.0123441825896444,0.39193251569900267,39.13054236738843,3.057073622452221,2.1672342710119374,2.6674914243361783,2.0959619129520757,39.589457632611584
12.9,3.012344038674228,0.3918459904728061,39.42754356137375,3.0563987256878877,2.167220220630323,2.6674741307408496,2.0959539801138773,39.907456438626255
13.0,3.0123438947582666,0.39175983328589997,39.724447095190264,3.05572669963002,2.1672061702487087,2.667456837145521,2.095946047275679,40.225552904809746
13.1,3.01234375084176,0.39167403849775095,40.02125325370019,3.0550575002824574,2.167192119867094,2.6674395435501923,2.0959381144374807,40.54374674629981
13.2,3.0123436069247096,0.39158860059650963,40.31796231741663,3.0543910846527753,2.16717806948548,2.667422249954864,2.0959301815992823,40.86203768258337
13.3,3.012343463007114,0.3915035141951253,40.6145745626023,3.053727410721977,2.1671640191038657,2.6674049563595355,2.095922248761084,41.18042543739771
13.4,3.012343319088973,0.391418774027607,40.91109026136549,3.053066437415335,2.167149968722251,2.667387662764207,2.0959143159228857,41.49890973863452
13.5,3.0123431751702885,0.3913343749454232,41.207509681753066,3.0524081245743013,2.167135918340637,2.667370369168878,2.0959063830846874,41.81749031824694
13.6,3.0123430312510586,0.3912503119140338,41.503833087840704,3.051752432929464,2.1671218679590223,2.6673530755735495,2.095898450246489,42.1361669121593
13.7,3.0123428873312834,0.39116658000955,41.800060739820516,3.0510993240744906,2.1671078175774077,2.6673357819782213,2.0958905174082907,42.45493926017948
13.8,3.0123427434109646,0.39108317441551554,42.0961928940861,3.0504487604410215,2.1670937671957935,2.6673184883828926,2.0958825845700924,42.77380710591391
13.9,3.0123425994901005,0.39100009041980305,42.392229803315054,3.049800705274464,2.167079716814179,2.667301194787564,2.095874651731894,43.09277019668496
14.0,3.0123424555686915,0.3909173234116233,42.68817171654926,3.049155122610662,2.1670656664325647,2.6672839011922354,2.0958667188936957,43.41182828345074
14.1,3.0123423116467385,0.39083486887863966,42.984018879272796,3.0485119772533897,2.1670516160509505,2.667266607596907,2.0958587860554974,43.73098112072721
14.2,3.01234216772424,0.3907527224041852,43.279771533487555,3.0478712347526447,2.167037565669336,2.6672493140015785,2.095850853217299,44.05022846651245
14.3,3.0123420238011973,0.3906708796645767,43.575429917786884,3.0472328613836983,2.1670235152877217,2.66723202040625,2.0958429203791007,44.36957008221312
14.4,3.012341879877609,0.3905893364265231,43.87099426742707,3.04659682412688,2.167009464906107,2.667214726810921,2.0958349875409024,44.68900573257293
14.5,3.012341735953477,0.3905080885446234,44.16646481439691,3.045963090648063,2.166995414524493,2.667197433215593,2.0958270547027045,45.008535185603094
14.6,3.0123415920287995,0.3904271319589498,44.461841787485206,3.0453316292798087,2.1669813641428783,2.6671801396202643,2.095819121864506,45.32815821251479
14.7,3.0123414481035775,0.3903464626927145,44.757125412346646,3.0447024090031736,2.1669673137612637,2.6671628460249357,2.095811189026308,45.64787458765335
14.8,3.0123413041778107,0.3902660768500148,45.052315911565714,3.0440753994301155,2.1669532633796496,2.667145552429607,2.0958032561881095,45.9676840884343
14.9,3.0123411602514993,0.39018597061365395,45.347413504718865,3.043450570786501,2.1669392129980354,2.667128258834279,2.095795323349911,46.28758649528114
15.0,3.0123410163246427,0.39010614024303597,45.64241840843521,3.042827893895681,2.1669251626164208,2.66711096523895,2.095787390511713,46.60758159156479
15.1,3.0123408723972416,0.3900265820721294,45.9373308364554,3.0422073401626095,2.1669111122348066,2.6670936716436215,2.0957794576735145,46.9276691635446
15.2,3.012340728469296,0.38994729250749816,46.23215099968898,3.0415888815584857,2.166897061853192,2.667076378048293,2.095771524835316,47.24784900031102
15.3,3.012340584540805,0.3898682680263981,46.52687910627035,3.0409724906059052,2.166883011471578,2.6670590844529647,2.095763591997118,47.568120893729656
15.4,3.0123404406117693,0.3897895051749342,46.8215153616131,3.040358140364487,2.166868961089963,2.667041790857636,2.0957556591589195,47.888484638386906
15.5,3.0123402966821895,0.3897110005662786,47.11605996846309,3.0397458044169734,2.166854910708349,2.6670244972623074,2.095747726320721,48.20894003153692
15.6,3.0123401527520643,0.38963275087894494,47.41051312695002,3.039135456855771,2.1668408603267344,2.6670072036669787,2.095739793482523,48.529486873049976
15.7,3.0123400088213943,0.3895547528551182,47.70487503463778,3.0385270722699222,2.16682680994512,2.66698991007165,2.0957318606443245,48.85012496536223
15.8,3.0123398648901794,0.3894770032990381,47.999145886573466,3.0379206257324975,2.166812759563506,2.666972616476322,2.095723927806126,49.17085411342654
15.9,3.0123397209584195,0.38939949907543275,48.29332587533518,3.0373160927883758,2.1667987091818914,2.6669553228809932,2.095715994967928,49.49167412466483
16.0,3.012339577026115,0.3893222371080015,48.58741519107859,3.036713449442412,2.166784658800277,2.6669380292856646,2.0957080621297295,49.812584808921414
16.1,3.012339433093266,0.3892452143779455,48.88141402158241,3.036112672147975,2.1667706084186626,2.666920735690336,2.095700129291531,50.13358597841761
16.2,3.012339289159872,0.3891684279225433,49.17532255229257,3.0355137377958377,2.166756558037048,2.6669034420950077,2.0956921964533333,50.45467744770743
16.3,3.0123391452259334,0.3890918748337706,49.46914096636559,3.0349166237034106,2.166742507655434,2.666886148499679,2.095684263615135,50.77585903363441
16.4,3.0123390012914495,0.3890155522569621,49.76286944471059,3.0343213076043045,2.1667284572738192,2.6668688549043504,2.0956763307769366,51.09713055528941
16.5,3.012338857356421,0.3889394573895137,50.05650816603042,3.033727767638207,2.166714406892205,2.666851561309022,2.0956683979387383,51.41849183396959
16.6,3.012338713420848,0.3888635874796246,50.3500573068618,3.033135982341072,2.166700356510591,2.6668342677136936,2.09566046510054,51.73994269313821
16.7,3.0123385694847293,0.3887879398250766,50.64351704161448,3.0325459306355977,2.1666863061289763,2.666816974118365,2.0956525322623416,52.06148295838552
16.8,3.0123384255480663,0.38871251177204985,50.93688754260942,3.031957591821989,2.166672255747362,2.6667996805230363,2.0956445994241433,52.383112457390595
16.9,3.0123382816108584,0.3886373007139743,51.23016898011609,3.031370945569,2.1666582053657475,2.6667823869277076,2.095636666585945,52.704831019883905
17.0,3.0123381376731055,0.38856230409041426,51.52336152238893,3.0307859719052312,2.166644154984133,2.6667650933323794,2.0956287337477466,53.02663847761107
17.1,3.0123379937348083,0.38848751938598625,51.816465335702844,3.0302026512106925,2.1666301046025187,2.666747799737051,2.0956208009095483,53.34853466429717
17.2,3.012337849795965,0.38841294412930805,52.109480584387974,3.029620964208603,2.166616054220904,2.666730506141722,2.09561286807135,53.67051941561203
17.3,3.012337705856578,0.3883385758919789,52.40240743086364,3.0290408919574356,2.16660200383929,2.6667132125463935,2.0956049352331516,53.99259256913637
17.4,3.012337561916646,0.38826441228758773,52.69524603567141,3.0284624158431845,2.1665879534576753,2.666695918951065,2.0955970023949533,54.31475396432859
17.5,3.012337417976169,0.3881904509707511,52.987996557507536,3.027885517571859,2.166573903076061,2.6666786253557366,2.095589069556755,54.63700344249247
17.6,3.0123372740351466,0.3881166896361783,53.28065915325456,3.027310179162191,2.166559852694447,2.666661331760408,2.0955811367185566,54.959340846745455
17.7,3.01233713009358,0.3880431260177621,53.57323397801223,3.0267363829385445,2.1665458023128323,2.6666440381650793,2.0955732038803583,55.281766021987764
17.8,3.0123369861514675,0.38796975788769633,53.86572118512776,3.0261641115240314,2.166531751931218,2.6666267445697507,2.09556527104216,55.60427881487225
17.9,3.012336842208811,0.38789658305561725,54.15812092622528,3.025593347833815,2.1665177015496035,2.6666094509744225,2.095557338203962,55.926879073774714
18.0,3.0123366982656092,0.3878235993677693,54.450433351234814,3.025024075068601,2.166503651167989,2.666592157379094,2.0955494053657637,56.24956664876519
18.1,3.0123365543218625,0.38775080470619366,54.74265860842043,3.0244562767083107,2.1664896007863748,2.666574863783765,2.0955414725275654,56.572341391579585
18.2,3.0123364103775714,0.3876781969879396,55.034796844407914,3.0238899365059293,2.16647555040476,2.6665575701884365,2.095533539689367,56.89520315559209
18.3,3.012336266432735,0.387605774164297,55.326848204211764,3.023325038481517,2.166461500023146,2.6665402765931083,2.0955256068511687,57.21815179578825
18.4,3.0123361224873535,0.3875335342200498,55.61881283126155,3.022761566916389,2.166447449641532,2.6665229829977797,2.0955176740129704,57.541187168738446
18.5,3.012335978541427,0.38746147517275026,55.91069086742786,3.022199506347452,2.166433399259917,2.666505689402451,2.095509741174772,57.864309132572146
18.6,3.0123358345949565,0.3873895950720119,56.2024824530475,3.0216388415616935,2.166419348878303,2.6664883958071224,2.0955018083365737,58.18751754695251
18.7,3.01233569064794,0.3873178919988221,56.4941877269482,3.021079557590813,2.1664052984966884,2.666471102211794,2.0954938754983754,58.510812273051805
18.8,3.0123355467003785,0.38724636406487284,56.785806826472964,3.0205216397060086,2.166391248115074,2.6664538086164655,2.095485942660177,58.83419317352705
18.9,3.012335402752273,0.387175009411909,57.077339887503626,3.0199650734128904,2.1663771977334596,2.666436515021137,2.0954780098219787,59.15766011249637
19.0,3.0123352588036223,0.38710382621109385,57.368787044484115,3.0194098444465323,2.1663631473518454,2.6664192214258082,2.0954700769837804,59.48121295551589
19.1,3.0123351148544266,0.38703281266239176,57.66014843044313,3.018855938766656,2.166349096970231,2.6664019278304796,2.095462144145582,59.80485156955689
19.2,3.0123349709046856,0.38696196699396607,57.95142417701636,3.0183033425529353,2.1663350465886166,2.6663846342351514,2.0954542113073837,60.12857582298365
